"","dpi.diss","inf.strain","EH_ID","dpi_of_perc","perc_of_dpi1","name","value"
"2346","11dpi","Efwild","LM0054",7,96.7741935483871,"Day3_.g",30.9
"2347","11dpi","Efwild","LM0054",7,96.7741935483871,"Day4_.g",30.4
"2348","11dpi","Efwild","LM0054",7,96.7741935483871,"Day5_.g",30.8
"2349","11dpi","Efwild","LM0054",7,96.7741935483871,"Day6_.g",30.7
"2350","11dpi","Efwild","LM0054",7,96.7741935483871,"Day7_.g",30
"2351","11dpi","Efwild","LM0054",7,96.7741935483871,"Day8_.g",28
"2352","11dpi","Efwild","LM0054",7,96.7741935483871,"Day9_.g",25.4
"2353","11dpi","Efwild","LM0054",7,96.7741935483871,"Day10_.g",NA
"2354","11dpi","Efwild","LM0054",7,96.7741935483871,"Day11_.g",NA
"2355","11dpi","EI64","LM0071",7,96.25,"Day.1_.g",32
"2356","11dpi","EI64","LM0071",7,96.25,"Day2_.g",32
"2357","11dpi","EI64","LM0071",7,96.25,"Day3_.g",30
"2358","11dpi","EI64","LM0071",7,96.25,"Day4_.g",27
"2359","11dpi","EI64","LM0071",7,96.25,"Day5_.g",24
"2360","11dpi","EI64","LM0071",7,96.25,"Day6_.g",28
"2361","11dpi","EI64","LM0071",7,96.25,"Day7_.g",30.8
"2362","11dpi","EI64","LM0071",7,96.25,"Day8_.g",31.7
"2363","11dpi","EI64","LM0071",7,96.25,"Day9_.g",32.5
"2364","11dpi","EI64","LM0071",7,96.25,"Day10_.g",32.5
"2365","11dpi","EI64","LM0071",7,96.25,"Day11_.g",33.1
"2366","11dpi","Uninf","LM0053",7,107.142857142857,"Day.1_.g",30.8
"2367","11dpi","Uninf","LM0053",7,107.142857142857,"Day2_.g",31
"2368","11dpi","Uninf","LM0053",7,107.142857142857,"Day3_.g",32
"2369","11dpi","Uninf","LM0053",7,107.142857142857,"Day4_.g",32
"2370","11dpi","Uninf","LM0053",7,107.142857142857,"Day5_.g",32
"2371","11dpi","Uninf","LM0053",7,107.142857142857,"Day6_.g",33
"2372","11dpi","Uninf","LM0053",7,107.142857142857,"Day7_.g",33
"2373","11dpi","Uninf","LM0053",7,107.142857142857,"Day8_.g",34
"2374","11dpi","Uninf","LM0053",7,107.142857142857,"Day9_.g",34
"2375","11dpi","Uninf","LM0053",7,107.142857142857,"Day10_.g",34.2
"2376","11dpi","Uninf","LM0053",7,107.142857142857,"Day11_.g",34.5
"2377","7dip","Eflab","LM0075",8,NA,"Day.1_.g",40
"2378","7dip","Eflab","LM0075",8,NA,"Day2_.g",39
"2379","7dip","Eflab","LM0075",8,NA,"Day3_.g",39
"2380","7dip","Eflab","LM0075",8,NA,"Day4_.g",40
"2381","7dip","Eflab","LM0075",8,NA,"Day5_.g",40
"2382","7dip","Eflab","LM0075",8,NA,"Day6_.g",39
"2383","7dip","Eflab","LM0075",8,NA,"Day7_.g",NA
"2384","7dip","Eflab","LM0075",8,NA,"Day8_.g",NA
"2385","7dip","Eflab","LM0075",8,NA,"Day9_.g",NA
"2386","7dip","Eflab","LM0075",8,NA,"Day10_.g",NA
"2387","7dip","Eflab","LM0075",8,NA,"Day11_.g",NA
"2388","7dip","Efwild","LM0094",8,NA,"Day.1_.g",33.7
"2389","7dip","Efwild","LM0094",8,NA,"Day2_.g",32
"2390","7dip","Efwild","LM0094",8,NA,"Day3_.g",32
"2391","7dip","Efwild","LM0094",8,NA,"Day4_.g",32.3
"2392","7dip","Efwild","LM0094",8,NA,"Day5_.g",33
"2393","7dip","Efwild","LM0094",8,NA,"Day6_.g",32.9
"2394","7dip","Efwild","LM0094",8,NA,"Day7_.g",NA
"2395","7dip","Efwild","LM0094",8,NA,"Day8_.g",NA
"2396","7dip","Efwild","LM0094",8,NA,"Day9_.g",NA
"2397","7dip","Efwild","LM0094",8,NA,"Day10_.g",NA
"2398","7dip","Efwild","LM0094",8,NA,"Day11_.g",NA
"2399","7dip","EI64","LM0029",8,NA,"Day.1_.g",39.9
"2400","7dip","EI64","LM0029",8,NA,"Day2_.g",39.2
"2401","7dip","EI64","LM0029",8,NA,"Day3_.g",38
"2402","7dip","EI64","LM0029",8,NA,"Day4_.g",35
"2403","7dip","EI64","LM0029",8,NA,"Day5_.g",34.5
"2404","7dip","EI64","LM0029",8,NA,"Day6_.g",36.8
"2405","7dip","EI64","LM0029",8,NA,"Day7_.g",NA
"2406","7dip","EI64","LM0029",8,NA,"Day8_.g",NA
"2407","7dip","EI64","LM0029",8,NA,"Day9_.g",NA
"2408","7dip","EI64","LM0029",8,NA,"Day10_.g",NA
"2409","7dip","EI64","LM0029",8,NA,"Day11_.g",NA
"2410","7dip","Uninf","LM0085",8,NA,"Day.1_.g",37.4
"2411","7dip","Uninf","LM0085",8,NA,"Day2_.g",36.2
"2412","7dip","Uninf","LM0085",8,NA,"Day3_.g",35.2
"2413","7dip","Uninf","LM0085",8,NA,"Day4_.g",33.4
"2414","7dip","Uninf","LM0085",8,NA,"Day5_.g",36.8
"2415","7dip","Uninf","LM0085",8,NA,"Day6_.g",36.2
"2416","7dip","Uninf","LM0085",8,NA,"Day7_.g",NA
"2417","7dip","Uninf","LM0085",8,NA,"Day8_.g",NA
"2418","7dip","Uninf","LM0085",8,NA,"Day9_.g",NA
"2419","7dip","Uninf","LM0085",8,NA,"Day10_.g",NA
"2420","7dip","Uninf","LM0085",8,NA,"Day11_.g",NA
"2421","7dip","Eflab","LM0079",8,NA,"Day.1_.g",34.7
"2422","7dip","Eflab","LM0079",8,NA,"Day2_.g",34.6
"2423","7dip","Eflab","LM0079",8,NA,"Day3_.g",34.5
"2424","7dip","Eflab","LM0079",8,NA,"Day4_.g",36.6
"2425","7dip","Eflab","LM0079",8,NA,"Day5_.g",36.1
"2426","7dip","Eflab","LM0079",8,NA,"Day6_.g",34
"2427","7dip","Eflab","LM0079",8,NA,"Day7_.g",NA
"2428","7dip","Eflab","LM0079",8,NA,"Day8_.g",NA
"2429","7dip","Eflab","LM0079",8,NA,"Day9_.g",NA
"2430","7dip","Eflab","LM0079",8,NA,"Day10_.g",NA
"2431","7dip","Eflab","LM0079",8,NA,"Day11_.g",NA
"2432","7dip","Efwild","LM0024",8,NA,"Day.1_.g",40.9
"2433","7dip","Efwild","LM0024",8,NA,"Day2_.g",41.2
"2434","7dip","Efwild","LM0024",8,NA,"Day3_.g",40.9
"2435","7dip","Efwild","LM0024",8,NA,"Day4_.g",40.6
"2436","7dip","Efwild","LM0024",8,NA,"Day5_.g",40.7
"2437","7dip","Efwild","LM0024",8,NA,"Day6_.g",35
"2438","7dip","Efwild","LM0024",8,NA,"Day7_.g",NA
"2439","7dip","Efwild","LM0024",8,NA,"Day8_.g",NA
"2440","7dip","Efwild","LM0024",8,NA,"Day9_.g",NA
"2441","7dip","Efwild","LM0024",8,NA,"Day10_.g",NA
"2442","7dip","Efwild","LM0024",8,NA,"Day11_.g",NA
"2443","7dip","EI64","LM0084",8,NA,"Day.1_.g",35.8
"2444","7dip","EI64","LM0084",8,NA,"Day2_.g",33.2
"2445","7dip","EI64","LM0084",8,NA,"Day3_.g",32.7
"2446","7dip","EI64","LM0084",8,NA,"Day4_.g",32.9
"2447","7dip","EI64","LM0084",8,NA,"Day5_.g",32.1
"2448","7dip","EI64","LM0084",8,NA,"Day6_.g",40.1
"2449","7dip","EI64","LM0084",8,NA,"Day7_.g",NA
"2450","7dip","EI64","LM0084",8,NA,"Day8_.g",NA
"2451","7dip","EI64","LM0084",8,NA,"Day9_.g",NA
"2452","7dip","EI64","LM0084",8,NA,"Day10_.g",NA
"2453","7dip","EI64","LM0084",8,NA,"Day11_.g",NA
"2454","7dip","Uninf","LM0042",8,NA,"Day.1_.g",40
"2455","7dip","Uninf","LM0042",8,NA,"Day2_.g",40.6
"2456","7dip","Uninf","LM0042",8,NA,"Day3_.g",36.6
"2457","7dip","Uninf","LM0042",8,NA,"Day4_.g",37.5
"2458","7dip","Uninf","LM0042",8,NA,"Day5_.g",35.8
"2459","7dip","Uninf","LM0042",8,NA,"Day6_.g",34
"2460","7dip","Uninf","LM0042",8,NA,"Day7_.g",NA
"2461","7dip","Uninf","LM0042",8,NA,"Day8_.g",NA
"2462","7dip","Uninf","LM0042",8,NA,"Day9_.g",NA
"2463","7dip","Uninf","LM0042",8,NA,"Day10_.g",NA
"2464","7dip","Uninf","LM0042",8,NA,"Day11_.g",NA
"2465","7dip","Eflab","LM0059",8,NA,"Day.1_.g",38.8
"2466","7dip","Eflab","LM0059",8,NA,"Day2_.g",37.7
"2467","7dip","Eflab","LM0059",8,NA,"Day3_.g",37.3
"2468","7dip","Eflab","LM0059",8,NA,"Day4_.g",37.4
"2469","7dip","Eflab","LM0059",8,NA,"Day5_.g",38
"2470","7dip","Eflab","LM0059",8,NA,"Day6_.g",33.4
"2471","7dip","Eflab","LM0059",8,NA,"Day7_.g",NA
"2472","7dip","Eflab","LM0059",8,NA,"Day8_.g",NA
"2473","7dip","Eflab","LM0059",8,NA,"Day9_.g",NA
"2474","7dip","Eflab","LM0059",8,NA,"Day10_.g",NA
"2475","7dip","Eflab","LM0059",8,NA,"Day11_.g",NA
"2476","7dip","Efwild","LM0046",8,NA,"Day.1_.g",40.2
"2477","7dip","Efwild","LM0046",8,NA,"Day2_.g",40.3
"2478","7dip","Efwild","LM0046",8,NA,"Day3_.g",38.4
"2479","7dip","Efwild","LM0046",8,NA,"Day4_.g",38.5
"2480","7dip","Efwild","LM0046",8,NA,"Day5_.g",39.7
"2481","7dip","Efwild","LM0046",8,NA,"Day6_.g",37.6
"2482","7dip","Efwild","LM0046",8,NA,"Day7_.g",NA
"2483","7dip","Efwild","LM0046",8,NA,"Day8_.g",NA
"2484","7dip","Efwild","LM0046",8,NA,"Day9_.g",NA
"2485","7dip","Efwild","LM0046",8,NA,"Day10_.g",NA
"2486","7dip","Efwild","LM0046",8,NA,"Day11_.g",NA
"2487","7dip","EI64","LM0043",8,NA,"Day.1_.g",40.1
"2488","7dip","EI64","LM0043",8,NA,"Day2_.g",39.3
"2489","7dip","EI64","LM0043",8,NA,"Day3_.g",38
"2490","7dip","EI64","LM0043",8,NA,"Day4_.g",36.3
"2491","7dip","EI64","LM0043",8,NA,"Day5_.g",37.6
"2492","7dip","EI64","LM0043",8,NA,"Day6_.g",35.7
"2493","7dip","EI64","LM0043",8,NA,"Day7_.g",NA
"2494","7dip","EI64","LM0043",8,NA,"Day8_.g",NA
"2495","7dip","EI64","LM0043",8,NA,"Day9_.g",NA
"2496","7dip","EI64","LM0043",8,NA,"Day10_.g",NA
"2497","7dip","EI64","LM0043",8,NA,"Day11_.g",NA
"2498","7dip","Uninf","LM0065",8,NA,"Day.1_.g",41.3
"2499","7dip","Uninf","LM0065",8,NA,"Day2_.g",41.2
"2500","7dip","Uninf","LM0065",8,NA,"Day3_.g",40
"2501","7dip","Uninf","LM0065",8,NA,"Day4_.g",40
"2502","7dip","Uninf","LM0065",8,NA,"Day5_.g",40.5
"2503","7dip","Uninf","LM0065",8,NA,"Day6_.g",39
"2504","7dip","Uninf","LM0065",8,NA,"Day7_.g",NA
"2505","7dip","Uninf","LM0065",8,NA,"Day8_.g",NA
"2506","7dip","Uninf","LM0065",8,NA,"Day9_.g",NA
"2507","7dip","Uninf","LM0065",8,NA,"Day10_.g",NA
"2508","7dip","Uninf","LM0065",8,NA,"Day11_.g",NA
"2509","9dpi","Eflab","LM0033",8,88.75,"Day.1_.g",48
"2510","9dpi","Eflab","LM0033",8,88.75,"Day2_.g",47.8
"2511","9dpi","Eflab","LM0033",8,88.75,"Day3_.g",46.7
"2512","9dpi","Eflab","LM0033",8,88.75,"Day4_.g",46.7
"2513","9dpi","Eflab","LM0033",8,88.75,"Day5_.g",45
"2514","9dpi","Eflab","LM0033",8,88.75,"Day6_.g",45
"2515","9dpi","Eflab","LM0033",8,88.75,"Day7_.g",45.6
"2516","9dpi","Eflab","LM0033",8,88.75,"Day8_.g",42.6
"2517","9dpi","Eflab","LM0033",8,88.75,"Day9_.g",39.4
"2518","9dpi","Eflab","LM0033",8,88.75,"Day10_.g",NA
"2519","9dpi","Eflab","LM0033",8,88.75,"Day11_.g",NA
"2520","9dpi","Efwild","LM0045",8,89.5,"Day.1_.g",40
"2521","9dpi","Efwild","LM0045",8,89.5,"Day2_.g",39.9
"2522","9dpi","Efwild","LM0045",8,89.5,"Day3_.g",37.4
"2523","9dpi","Efwild","LM0045",8,89.5,"Day4_.g",37.8
"2524","9dpi","Efwild","LM0045",8,89.5,"Day5_.g",38.2
"2525","9dpi","Efwild","LM0045",8,89.5,"Day6_.g",38
"2526","9dpi","Efwild","LM0045",8,89.5,"Day7_.g",38.4
"2527","9dpi","Efwild","LM0045",8,89.5,"Day8_.g",35.8
"2528","9dpi","Efwild","LM0045",8,89.5,"Day9_.g",32.3
"2529","9dpi","Efwild","LM0045",8,89.5,"Day10_.g",NA
"2530","9dpi","Efwild","LM0045",8,89.5,"Day11_.g",NA
"2531","9dpi","EI64","LM0056",8,101.686746987952,"Day.1_.g",41.5
"2532","9dpi","EI64","LM0056",8,101.686746987952,"Day2_.g",41
"2533","9dpi","EI64","LM0056",8,101.686746987952,"Day3_.g",34.3
"2534","9dpi","EI64","LM0056",8,101.686746987952,"Day4_.g",34.8
"2535","9dpi","EI64","LM0056",8,101.686746987952,"Day5_.g",39
"2536","9dpi","EI64","LM0056",8,101.686746987952,"Day6_.g",41
"2537","9dpi","EI64","LM0056",8,101.686746987952,"Day7_.g",40.2
"2538","9dpi","EI64","LM0056",8,101.686746987952,"Day8_.g",42.2
"2539","9dpi","EI64","LM0056",8,101.686746987952,"Day9_.g",48.8
"2540","9dpi","EI64","LM0056",8,101.686746987952,"Day10_.g",NA
"2541","9dpi","EI64","LM0056",8,101.686746987952,"Day11_.g",NA
"2542","9dpi","Uninf","LM0091",8,102.816901408451,"Day.1_.g",35.5
"2543","9dpi","Uninf","LM0091",8,102.816901408451,"Day2_.g",35.3
"2544","9dpi","Uninf","LM0091",8,102.816901408451,"Day3_.g",34.8
"2545","9dpi","Uninf","LM0091",8,102.816901408451,"Day4_.g",37
"2546","9dpi","Uninf","LM0091",8,102.816901408451,"Day5_.g",36
"2547","9dpi","Uninf","LM0091",8,102.816901408451,"Day6_.g",36
"2548","9dpi","Uninf","LM0091",8,102.816901408451,"Day7_.g",36.5
"2549","9dpi","Uninf","LM0091",8,102.816901408451,"Day8_.g",36.5
"2550","9dpi","Uninf","LM0091",8,102.816901408451,"Day9_.g",37
"2551","9dpi","Uninf","LM0091",8,102.816901408451,"Day10_.g",NA
"2552","9dpi","Uninf","LM0091",8,102.816901408451,"Day11_.g",NA
"2553","9dpi","Eflab","LM0073",8,87.012987012987,"Day.1_.g",30.8
"2554","9dpi","Eflab","LM0073",8,87.012987012987,"Day2_.g",30.6
"2555","9dpi","Eflab","LM0073",8,87.012987012987,"Day3_.g",30.6
"2556","9dpi","Eflab","LM0073",8,87.012987012987,"Day4_.g",30.6
"2557","9dpi","Eflab","LM0073",8,87.012987012987,"Day5_.g",30.9
"2558","9dpi","Eflab","LM0073",8,87.012987012987,"Day6_.g",30.4
"2559","9dpi","Eflab","LM0073",8,87.012987012987,"Day7_.g",29.1
"2560","9dpi","Eflab","LM0073",8,87.012987012987,"Day8_.g",26.8
"2561","9dpi","Eflab","LM0073",8,87.012987012987,"Day9_.g",23.5
"2562","9dpi","Eflab","LM0073",8,87.012987012987,"Day10_.g",NA
"2563","9dpi","Eflab","LM0073",8,87.012987012987,"Day11_.g",NA
"2564","9dpi","Efwild","LM0028",8,90.4494382022472,"Day.1_.g",35.6
"2565","9dpi","Efwild","LM0028",8,90.4494382022472,"Day2_.g",35
"2566","9dpi","Efwild","LM0028",8,90.4494382022472,"Day3_.g",35.8
"2567","9dpi","Efwild","LM0028",8,90.4494382022472,"Day4_.g",35.8
"2568","9dpi","Efwild","LM0028",8,90.4494382022472,"Day5_.g",35
"2569","9dpi","Efwild","LM0028",8,90.4494382022472,"Day6_.g",35
"2570","9dpi","Efwild","LM0028",8,90.4494382022472,"Day7_.g",35
"2571","9dpi","Efwild","LM0028",8,90.4494382022472,"Day8_.g",32.2
"2572","9dpi","Efwild","LM0028",8,90.4494382022472,"Day9_.g",32.3
"2573","9dpi","Efwild","LM0028",8,90.4494382022472,"Day10_.g",NA
"2574","9dpi","Efwild","LM0028",8,90.4494382022472,"Day11_.g",NA
"2575","9dpi","EI64","LM0035",8,93.2773109243697,"Day.1_.g",35.7
"2576","9dpi","EI64","LM0035",8,93.2773109243697,"Day2_.g",35.6
"2577","9dpi","EI64","LM0035",8,93.2773109243697,"Day3_.g",35.7
"2578","9dpi","EI64","LM0035",8,93.2773109243697,"Day4_.g",32.1
"2579","9dpi","EI64","LM0035",8,93.2773109243697,"Day5_.g",34.2
"2580","9dpi","EI64","LM0035",8,93.2773109243697,"Day6_.g",33
"2581","9dpi","EI64","LM0035",8,93.2773109243697,"Day7_.g",33.6
"2582","9dpi","EI64","LM0035",8,93.2773109243697,"Day8_.g",33.3
"2583","9dpi","EI64","LM0035",8,93.2773109243697,"Day9_.g",33.8
"2584","9dpi","EI64","LM0035",8,93.2773109243697,"Day10_.g",NA
"2585","9dpi","EI64","LM0035",8,93.2773109243697,"Day11_.g",NA
"2586","9dpi","Uninf","LM0023",8,105.345911949686,"Day.1_.g",31.8
"2587","9dpi","Uninf","LM0023",8,105.345911949686,"Day2_.g",32
"2588","9dpi","Uninf","LM0023",8,105.345911949686,"Day3_.g",33.3
"2589","9dpi","Uninf","LM0023",8,105.345911949686,"Day4_.g",33
"2590","9dpi","Uninf","LM0023",8,105.345911949686,"Day5_.g",34
"2591","9dpi","Uninf","LM0023",8,105.345911949686,"Day6_.g",34
"2592","9dpi","Uninf","LM0023",8,105.345911949686,"Day7_.g",33.9
"2593","9dpi","Uninf","LM0023",8,105.345911949686,"Day8_.g",33.5
"2594","9dpi","Uninf","LM0023",8,105.345911949686,"Day9_.g",34.6
"2595","9dpi","Uninf","LM0023",8,105.345911949686,"Day10_.g",NA
"2596","9dpi","Uninf","LM0023",8,105.345911949686,"Day11_.g",NA
"2597","9dpi","Eflab","LM0080",8,82.8644501278772,"Day.1_.g",39.1
"2598","9dpi","Eflab","LM0080",8,82.8644501278772,"Day2_.g",38.8
"2599","9dpi","Eflab","LM0080",8,82.8644501278772,"Day3_.g",38.3
"2600","9dpi","Eflab","LM0080",8,82.8644501278772,"Day4_.g",38.8
"2601","9dpi","Eflab","LM0080",8,82.8644501278772,"Day5_.g",39.1
"2602","9dpi","Eflab","LM0080",8,82.8644501278772,"Day6_.g",37.6
"2603","9dpi","Eflab","LM0080",8,82.8644501278772,"Day7_.g",36.4
"2604","9dpi","Eflab","LM0080",8,82.8644501278772,"Day8_.g",32.4
"2605","9dpi","Eflab","LM0080",8,82.8644501278772,"Day9_.g",30
"2606","9dpi","Eflab","LM0080",8,82.8644501278772,"Day10_.g",NA
"2607","9dpi","Eflab","LM0080",8,82.8644501278772,"Day11_.g",NA
"2608","9dpi","Efwild","LM0030",8,92.3913043478261,"Day.1_.g",36.8
"2609","9dpi","Efwild","LM0030",8,92.3913043478261,"Day2_.g",36.8
"2610","9dpi","Efwild","LM0030",8,92.3913043478261,"Day3_.g",36.1
"2611","9dpi","Efwild","LM0030",8,92.3913043478261,"Day4_.g",36.4
"2612","9dpi","Efwild","LM0030",8,92.3913043478261,"Day5_.g",35.9
"2613","9dpi","Efwild","LM0030",8,92.3913043478261,"Day6_.g",35.9
"2614","9dpi","Efwild","LM0030",8,92.3913043478261,"Day7_.g",36.2
"2615","9dpi","Efwild","LM0030",8,92.3913043478261,"Day8_.g",34
"2616","9dpi","Efwild","LM0030",8,92.3913043478261,"Day9_.g",31.9
"2617","9dpi","Efwild","LM0030",8,92.3913043478261,"Day10_.g",NA
"2618","9dpi","Efwild","LM0030",8,92.3913043478261,"Day11_.g",NA
"2619","9dpi","EI64","LM0066",8,100.297619047619,"Day.1_.g",33.6
"2620","9dpi","EI64","LM0066",8,100.297619047619,"Day2_.g",32.5
"2621","9dpi","EI64","LM0066",8,100.297619047619,"Day3_.g",32.3
"2622","9dpi","EI64","LM0066",8,100.297619047619,"Day4_.g",31.6
"2623","9dpi","EI64","LM0066",8,100.297619047619,"Day5_.g",30.9
"2624","9dpi","EI64","LM0066",8,100.297619047619,"Day6_.g",32.4
"2625","9dpi","EI64","LM0066",8,100.297619047619,"Day7_.g",33
"2626","9dpi","EI64","LM0066",8,100.297619047619,"Day8_.g",33.7
"2627","9dpi","EI64","LM0066",8,100.297619047619,"Day9_.g",32.8
"2628","9dpi","EI64","LM0066",8,100.297619047619,"Day10_.g",NA
"2629","9dpi","EI64","LM0066",8,100.297619047619,"Day11_.g",NA
"2630","9dpi","Uninf","LM0089",8,90,"Day.1_.g",40
"2631","9dpi","Uninf","LM0089",8,90,"Day2_.g",40
"2632","9dpi","Uninf","LM0089",8,90,"Day3_.g",35.1
"2633","9dpi","Uninf","LM0089",8,90,"Day4_.g",36
"2634","9dpi","Uninf","LM0089",8,90,"Day5_.g",35
"2635","9dpi","Uninf","LM0089",8,90,"Day6_.g",34
"2636","9dpi","Uninf","LM0089",8,90,"Day7_.g",35
"2637","9dpi","Uninf","LM0089",8,90,"Day8_.g",36
"2638","9dpi","Uninf","LM0089",8,90,"Day9_.g",36.3
"2639","9dpi","Uninf","LM0089",8,90,"Day10_.g",NA
"2640","9dpi","Uninf","LM0089",8,90,"Day11_.g",NA
"2641","11dpi","Eflab","LM0021",8,76.9444444444444,"Day.1_.g",36
"2642","11dpi","Eflab","LM0021",8,76.9444444444444,"Day2_.g",35
"2643","11dpi","Eflab","LM0021",8,76.9444444444444,"Day3_.g",34.5
"2644","11dpi","Eflab","LM0021",8,76.9444444444444,"Day4_.g",35.2
"2645","11dpi","Eflab","LM0021",8,76.9444444444444,"Day5_.g",34.8
"2646","11dpi","Eflab","LM0021",8,76.9444444444444,"Day6_.g",35.4
"2647","11dpi","Eflab","LM0021",8,76.9444444444444,"Day7_.g",32
"2648","11dpi","Eflab","LM0021",8,76.9444444444444,"Day8_.g",27.7
"2649","11dpi","Eflab","LM0021",8,76.9444444444444,"Day9_.g",25
"2650","11dpi","Eflab","LM0021",8,76.9444444444444,"Day10_.g",33.5
"2651","11dpi","Eflab","LM0021",8,76.9444444444444,"Day11_.g",33.5
"2652","11dpi","Efwild","LM0048",8,85.3107344632768,"Day.1_.g",35.4
"2653","11dpi","Efwild","LM0048",8,85.3107344632768,"Day2_.g",35.6
"2654","11dpi","Efwild","LM0048",8,85.3107344632768,"Day3_.g",35.4
"2655","11dpi","Efwild","LM0048",8,85.3107344632768,"Day4_.g",35.8
"2656","11dpi","Efwild","LM0048",8,85.3107344632768,"Day5_.g",35.3
"2657","11dpi","Efwild","LM0048",8,85.3107344632768,"Day6_.g",35.4
"2658","11dpi","Efwild","LM0048",8,85.3107344632768,"Day7_.g",34.7
"2659","11dpi","Efwild","LM0048",8,85.3107344632768,"Day8_.g",30.2
"2660","11dpi","Efwild","LM0048",8,85.3107344632768,"Day9_.g",25
"2661","11dpi","Efwild","LM0048",8,85.3107344632768,"Day10_.g",24.5
"2662","11dpi","Efwild","LM0048",8,85.3107344632768,"Day11_.g",23.5
"2663","11dpi","EI64","LM0072",8,97.6047904191617,"Day.1_.g",33.4
"2664","11dpi","EI64","LM0072",8,97.6047904191617,"Day2_.g",31.6
"2665","11dpi","EI64","LM0072",8,97.6047904191617,"Day3_.g",35.4
"2666","11dpi","EI64","LM0072",8,97.6047904191617,"Day4_.g",30
"2667","11dpi","EI64","LM0072",8,97.6047904191617,"Day5_.g",28
"2668","11dpi","EI64","LM0072",8,97.6047904191617,"Day6_.g",30.5
"2669","11dpi","EI64","LM0072",8,97.6047904191617,"Day7_.g",31.6
"2670","11dpi","EI64","LM0072",8,97.6047904191617,"Day8_.g",32.6
"2671","11dpi","EI64","LM0072",8,97.6047904191617,"Day9_.g",33.8
"2672","11dpi","EI64","LM0072",8,97.6047904191617,"Day10_.g",34.3
"2673","11dpi","EI64","LM0072",8,97.6047904191617,"Day11_.g",34.4
"2674","11dpi","Uninf","LM0032",8,100,"Day.1_.g",34
"2675","11dpi","Uninf","LM0032",8,100,"Day2_.g",34.6
"2676","11dpi","Uninf","LM0032",8,100,"Day3_.g",35
"2677","11dpi","Uninf","LM0032",8,100,"Day4_.g",34
"2678","11dpi","Uninf","LM0032",8,100,"Day5_.g",34
"2679","11dpi","Uninf","LM0032",8,100,"Day6_.g",34
"2680","11dpi","Uninf","LM0032",8,100,"Day7_.g",34
"2681","11dpi","Uninf","LM0032",8,100,"Day8_.g",34
"2682","11dpi","Uninf","LM0032",8,100,"Day9_.g",34
"2683","11dpi","Uninf","LM0032",8,100,"Day10_.g",34
"2684","11dpi","Uninf","LM0032",8,100,"Day11_.g",34.5
"2685","11dpi","Eflab","LM0025",8,84.5238095238095,"Day.1_.g",42
"2686","11dpi","Eflab","LM0025",8,84.5238095238095,"Day2_.g",41.9
"2687","11dpi","Eflab","LM0025",8,84.5238095238095,"Day3_.g",40.5
"2688","11dpi","Eflab","LM0025",8,84.5238095238095,"Day4_.g",41
"2689","11dpi","Eflab","LM0025",8,84.5238095238095,"Day5_.g",41
"2690","11dpi","Eflab","LM0025",8,84.5238095238095,"Day6_.g",40
"2691","11dpi","Eflab","LM0025",8,84.5238095238095,"Day7_.g",39.4
"2692","11dpi","Eflab","LM0025",8,84.5238095238095,"Day8_.g",35.5
"2693","11dpi","Eflab","LM0025",8,84.5238095238095,"Day9_.g",32.3
"2694","11dpi","Eflab","LM0025",8,84.5238095238095,"Day10_.g",31.8
"2695","11dpi","Eflab","LM0025",8,84.5238095238095,"Day11_.g",33
"2696","11dpi","Efwild","LM0027",8,89.4927536231884,"Day.1_.g",27.6
"2697","11dpi","Efwild","LM0027",8,89.4927536231884,"Day2_.g",27.4
"2698","11dpi","Efwild","LM0027",8,89.4927536231884,"Day3_.g",28.3
"2699","11dpi","Efwild","LM0027",8,89.4927536231884,"Day4_.g",27
"2700","11dpi","Efwild","LM0027",8,89.4927536231884,"Day5_.g",28.4
"2701","11dpi","Efwild","LM0027",8,89.4927536231884,"Day6_.g",28.4
"2702","11dpi","Efwild","LM0027",8,89.4927536231884,"Day7_.g",27.4
"2703","11dpi","Efwild","LM0027",8,89.4927536231884,"Day8_.g",24.7
"2704","11dpi","Efwild","LM0027",8,89.4927536231884,"Day9_.g",22.8
"2705","11dpi","Efwild","LM0027",8,89.4927536231884,"Day10_.g",21.1
"2706","11dpi","Efwild","LM0027",8,89.4927536231884,"Day11_.g",24.7
"2707","11dpi","EI64","LM0078",8,100.867052023121,"Day.1_.g",34.6
"2708","11dpi","EI64","LM0078",8,100.867052023121,"Day2_.g",35.2
"2709","11dpi","EI64","LM0078",8,100.867052023121,"Day3_.g",34.3
"2710","11dpi","EI64","LM0078",8,100.867052023121,"Day4_.g",34
"2711","11dpi","EI64","LM0078",8,100.867052023121,"Day5_.g",32.6
"2712","11dpi","EI64","LM0078",8,100.867052023121,"Day6_.g",34.4
"2713","11dpi","EI64","LM0078",8,100.867052023121,"Day7_.g",34.1
"2714","11dpi","EI64","LM0078",8,100.867052023121,"Day8_.g",34.9
"2715","11dpi","EI64","LM0078",8,100.867052023121,"Day9_.g",35
"2716","11dpi","EI64","LM0078",8,100.867052023121,"Day10_.g",35
"2717","11dpi","EI64","LM0078",8,100.867052023121,"Day11_.g",34.9
"2718","11dpi","Uninf","LM0049",8,100,"Day.1_.g",34
"2719","11dpi","Uninf","LM0049",8,100,"Day2_.g",33
"2720","11dpi","Uninf","LM0049",8,100,"Day3_.g",33.8
"2721","11dpi","Uninf","LM0049",8,100,"Day4_.g",34
"2722","11dpi","Uninf","LM0049",8,100,"Day5_.g",34
