"","EH_ID","dpi","label","delta","IFNy_CEWE","Eim_MC","total_oocysts","infection_history","weight_change","primary","challenge","Strain","EXP_type","OPG","weight","weight_dpi0","faeces_weight","batch","Position","CD4","Treg","Div_Treg","Treg17","Th1","Div_Th1","Th17","Div_Th17","CD8","Act_CD8","Div_Act_CD8","IFNy_CD4","IFNy_CD8","label.1","totalOocysts"
"767","LM_0345",3,"P3aFKH",NA,NA,NA,NA,"UNI:E64",96.3756177924217,"UNI",NA,"SWISS","CLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"768","LM_0345",3,"P3bXXV",NA,NA,NA,0,"UNI:E64",95.4391891891892,NA,"E64","SWISS","CLS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"769","LM_0345",4,"P3aGFF",NA,NA,NA,NA,"UNI:E64",95.5518945634267,"UNI",NA,"SWISS","CLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"770","LM_0345",4,"P3bHYO",NA,NA,NA,50000,"UNI:E64",97.8040540540541,NA,"E64","SWISS","CLS",23474.1784037559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"771","LM_0345",5,"P3aNMF",NA,NA,NA,0,"UNI:E64",94.3986820428336,"UNI",NA,"SWISS","CLS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"772","LM_0345",5,"P3bOKR",NA,NA,NA,9e+05,"UNI:E64",95.777027027027,NA,"E64","SWISS","CLS",445544.554455446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"773","LM_0345",6,"P3aJGV",NA,NA,NA,0,"UNI:E64",93.4102141680395,"UNI",NA,"SWISS","CLS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"774","LM_0345",6,"P3bLFC",NA,NA,NA,1130000,"UNI:E64",93.4121621621621,NA,"E64","SWISS","CLS",1130000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"775","LM_0345",7,"P3aRJA",NA,NA,NA,0,"UNI:E64",93.4102141680395,"UNI",NA,"SWISS","CLS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"776","LM_0345",7,"P3bFYX",-4.38,176.343595005784,"pos",1755000,"UNI:E64",92.5675675675675,NA,"E64","SWISS","CLS",895408.163265306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"777","LM_0345",8,"P3aPEE",NA,NA,NA,0,"UNI:E64",94.8929159802306,"UNI",NA,"SWISS","CLS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"778","LM_0345",8,"P3bIHD",NA,NA,NA,NA,"UNI:E64",89.1891891891892,NA,"E64","SWISS","CLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"779","LM_0345",9,"P3aCCY",NA,NA,NA,NA,"UNI:E64",94.3986820428336,"UNI",NA,"SWISS","CLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"780","LM_0345",10,"P3aYKY",NA,NA,NA,NA,"UNI:E64",94.3986820428336,"UNI",NA,"SWISS","CLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"781","LM_0345",11,"P3aCNK",NA,NA,NA,NA,"UNI:E64",93.4102141680395,"UNI",NA,"SWISS","CLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"782","LM_0346",0,"P3aANQ",NA,NA,NA,NA,"UNI:UNI",100,"UNI",NA,"SWISS","CLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"783","LM_0346",0,"P3bIAU",NA,NA,NA,NA,"UNI:UNI",100,NA,"UNI","SWISS","CLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"784","LM_0346",1,"P3aDSK",NA,NA,NA,NA,"UNI:UNI",101.855287569573,"UNI",NA,"SWISS","CLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"785","LM_0346",1,"P3bUYT",NA,NA,NA,NA,"UNI:UNI",99.0601503759399,NA,"UNI","SWISS","CLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"786","LM_0346",2,"P3aEXU",NA,NA,NA,NA,"UNI:UNI",99.2578849721707,"UNI",NA,"SWISS","CLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"787","LM_0346",2,NA,NA,NA,NA,NA,"UNI:UNI",97.1804511278195,NA,"UNI","SWISS","CLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"788","LM_0346",3,"P3aRWU",NA,NA,NA,NA,"UNI:UNI",99.2578849721707,"UNI",NA,"SWISS","CLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"789","LM_0346",3,"P3bNPG",NA,NA,NA,NA,"UNI:UNI",97.1804511278195,NA,"UNI","SWISS","CLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"790","LM_0346",4,"P3aRVL",NA,NA,NA,NA,"UNI:UNI",96.8460111317254,"UNI",NA,"SWISS","CLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"791","LM_0346",4,"P3bBZL",NA,NA,NA,NA,"UNI:UNI",96.6165413533835,NA,"UNI","SWISS","CLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"792","LM_0346",5,"P3aSWK",NA,NA,NA,0,"UNI:UNI",97.0315398886828,"UNI",NA,"SWISS","CLS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"793","LM_0346",5,"P3bEFI",NA,NA,NA,20000,"UNI:UNI",98.3082706766917,NA,"UNI","SWISS","CLS",19230.7692307692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"794","LM_0346",6,"P3aZQY",NA,NA,NA,0,"UNI:UNI",97.4025974025974,"UNI",NA,"SWISS","CLS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"795","LM_0346",6,"P3bXYA",NA,NA,NA,0,"UNI:UNI",96.2406015037594,NA,"UNI","SWISS","CLS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"796","LM_0346",7,"P3aFJS",NA,NA,NA,0,"UNI:UNI",97.7736549165121,"UNI",NA,"SWISS","CLS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"797","LM_0346",7,"P3bVLZ",NA,NA,NA,0,"UNI:UNI",96.2406015037594,NA,"UNI","SWISS","CLS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"798","LM_0346",8,"P3aDXD",NA,NA,NA,0,"UNI:UNI",97.2170686456401,"UNI",NA,"SWISS","CLS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"799","LM_0346",8,"P3bVJA",-8.74,14.9964342922672,"neg",0,"UNI:UNI",92.8571428571429,NA,"UNI","SWISS","CLS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"800","LM_0346",9,"P3aSBV",NA,NA,NA,0,"UNI:UNI",97.4025974025974,"UNI",NA,"SWISS","CLS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"801","LM_0346",10,"P3aYYU",NA,NA,NA,NA,"UNI:UNI",97.9591836734694,"UNI",NA,"SWISS","CLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"802","LM_0346",11,"P3aRPG",NA,NA,NA,NA,"UNI:UNI",97.4025974025974,"UNI",NA,"SWISS","CLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"803","LM_0347",0,"P3aJZP",NA,NA,NA,NA,"E88:E88",100,"E88",NA,"SWISS","CLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"804","LM_0347",0,"P3bHSH",NA,NA,NA,NA,"E88:E88",100,NA,"E88","SWISS","CLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"805","LM_0347",1,"P3aVUI",NA,NA,NA,NA,"E88:E88",90.6293706293706,"E88",NA,"SWISS","CLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"806","LM_0347",1,"P3bVVN",NA,NA,NA,NA,"E88:E88",94.9348769898698,NA,"E88","SWISS","CLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"807","LM_0347",2,"P3aIWZ",NA,NA,NA,NA,"E88:E88",96.0839160839161,"E88",NA,"SWISS","CLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"808","LM_0347",2,NA,NA,NA,NA,NA,"E88:E88",92.6193921852388,NA,"E88","SWISS","CLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"809","LM_0347",3,"P3aULZ",NA,NA,NA,NA,"E88:E88",95.5244755244755,"E88",NA,"SWISS","CLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"810","LM_0347",3,"P3bWAC",NA,NA,NA,NA,"E88:E88",92.6193921852388,NA,"E88","SWISS","CLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"811","LM_0347",4,"P3aEDH",NA,NA,NA,NA,"E88:E88",95.1048951048951,"E88",NA,"SWISS","CLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"812","LM_0347",4,"P3bVIZ",NA,NA,NA,NA,"E88:E88",92.3299565846599,NA,"E88","SWISS","CLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"813","LM_0347",5,"P3aJGW",NA,NA,NA,NA,"E88:E88",93.7062937062937,"E88",NA,"SWISS","CLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"814","LM_0347",5,"P3bICF",NA,NA,NA,NA,"E88:E88",93.1982633863965,NA,"E88","SWISS","CLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"815","LM_0347",6,"P3aQDW",NA,NA,NA,NA,"E88:E88",93.2867132867133,"E88",NA,"SWISS","CLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"816","LM_0347",6,"P3bUFY",NA,NA,NA,NA,"E88:E88",90.5933429811867,NA,"E88","SWISS","CLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"817","LM_0347",7,"P3aDUN",NA,NA,NA,1365000,"E88:E88",91.6083916083916,"E88",NA,"SWISS","CLS",364000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"818","LM_0347",7,"P3bLSG",NA,NA,NA,0,"E88:E88",91.1722141823444,NA,"E88","SWISS","CLS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"819","LM_0347",8,"P3aYMT",NA,NA,NA,910000,"E88:E88",89.0909090909091,"E88",NA,"SWISS","CLS",187242.798353909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"820","LM_0347",8,"P3bFMI",-8.73,43.5591598840579,"pos",15000,"E88:E88",87.4095513748191,NA,"E88","SWISS","CLS",5660.37735849057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"821","LM_0347",9,"P3aOSC",NA,NA,NA,1360000,"E88:E88",91.1888111888112,"E88",NA,"SWISS","CLS",327710.843373494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"822","LM_0347",10,"P3aOOZ",NA,NA,NA,270000,"E88:E88",89.3706293706294,"E88",NA,"SWISS","CLS",48913.0434782609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"823","LM_0347",11,"P3aMCE",NA,NA,NA,70000,"E88:E88",88.3916083916084,"E88",NA,"SWISS","CLS",9615.38461538462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"824","LM_0348",0,"P4aMTY",NA,NA,NA,NA,"E139:E88",100,"E139",NA,"SWISS","CLS",NA,44.4,44.4,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"825","LM_0348",0,"P4bUMM",NA,NA,NA,NA,"E139:E88",NA,NA,"E88","SWISS","CLS",NA,NA,NA,NA,"b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826","LM_0348",1,"P4aOJF",NA,NA,NA,6944.44444444444,"E139:E88",97.5450450450451,"E139",NA,"SWISS","CLS",NA,43.31,44.4,1.44,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000
"827","LM_0348",1,"P4bBOI",NA,NA,NA,NA,"E139:E88",NA,NA,"E88","SWISS","CLS",NA,NA,NA,NA,"b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"828","LM_0348",2,"P4aTQA",NA,NA,NA,0,"E139:E88",94.9324324324324,"E139",NA,"SWISS","CLS",NA,42.15,44.4,1.65,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"829","LM_0348",2,"P4bKSX",NA,NA,NA,NA,"E139:E88",NA,NA,"E88","SWISS","CLS",NA,NA,NA,NA,"b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"830","LM_0348",3,"P4aOAW",NA,NA,NA,4672.89719626168,"E139:E88",97.8603603603604,"E139",NA,"SWISS","CLS",NA,43.45,44.4,2.14,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000
"831","LM_0348",3,"P4bHGX",NA,NA,NA,NA,"E139:E88",NA,NA,"E88","SWISS","CLS",NA,NA,NA,NA,"b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"832","LM_0348",4,"P4aZFI",NA,NA,NA,4273.50427350427,"E139:E88",90.1126126126126,"E139",NA,"SWISS","CLS",NA,40.01,44.4,1.17,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5000
"833","LM_0348",4,"P4bYAP",NA,NA,NA,NA,"E139:E88",NA,NA,"E88","SWISS","CLS",NA,NA,NA,NA,"b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"834","LM_0348",5,"P4aIUD",NA,NA,NA,148936.170212766,"E139:E88",84.6846846846847,"E139",NA,"SWISS","CLS",NA,37.6,44.4,0.47,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70000
"835","LM_0348",5,"P4bGBX",NA,NA,NA,NA,"E139:E88",NA,NA,"E88","SWISS","CLS",NA,NA,NA,NA,"b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"836","LM_0348",6,"P4aGAU",NA,NA,NA,603448.275862069,"E139:E88",80.0225225225225,"E139",NA,"SWISS","CLS",NA,35.53,44.4,0.29,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175000
"837","LM_0348",6,"P4bIKC",NA,NA,NA,NA,"E139:E88",NA,NA,"E88","SWISS","CLS",NA,NA,NA,NA,"b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"838","LM_0348",7,"P4aMRT",NA,NA,NA,785714.285714286,"E139:E88",74.527027027027,"E139",NA,"SWISS","CLS",NA,33.09,44.4,0.35,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,275000
"839","LM_0348",7,"P4bSQT",NA,NA,NA,NA,"E139:E88",NA,NA,"E88","SWISS","CLS",NA,NA,NA,NA,"b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"840","LM_0348",8,"P4aGCN",NA,NA,NA,NA,"E139:E88",NA,"E139",NA,"SWISS","CLS",NA,NA,44.4,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"841","LM_0348",8,"P4bBZP",NA,NA,NA,NA,"E139:E88",NA,NA,"E88","SWISS","CLS",NA,NA,NA,NA,"b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"842","LM_0348",9,"P4aJKY",NA,NA,NA,NA,"E139:E88",NA,"E139",NA,"SWISS","CLS",NA,NA,44.4,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"843","LM_0348",10,"P4aOWL",NA,NA,NA,NA,"E139:E88",NA,"E139",NA,"SWISS","CLS",NA,NA,44.4,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"844","LM_0348",11,"P4aLSL",NA,NA,NA,NA,"E139:E88",NA,"E139",NA,"SWISS","CLS",NA,NA,44.4,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"845","LM_0349",0,"P4aFNW",NA,NA,NA,NA,"E139:E88",100,"E139",NA,"SWISS","CLS",NA,50.5,50.5,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"846","LM_0349",0,"P4bUMN",NA,NA,NA,NA,"E139:E88",NA,NA,"E88","SWISS","CLS",NA,NA,NA,NA,"b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"847","LM_0349",1,"P4aFST",NA,NA,NA,1792.1146953405,"E139:E88",95.1485148514852,"E139",NA,"SWISS","CLS",NA,48.05,50.5,2.79,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5000
"848","LM_0349",1,"P4bBFB",NA,NA,NA,NA,"E139:E88",NA,NA,"E88","SWISS","CLS",NA,NA,NA,NA,"b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"849","LM_0349",2,"P4aHBW",NA,NA,NA,5376.34408602151,"E139:E88",94.5742574257426,"E139",NA,"SWISS","CLS",NA,47.76,50.5,1.86,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000
"850","LM_0349",2,"P4bBAX",NA,NA,NA,NA,"E139:E88",NA,NA,"E88","SWISS","CLS",NA,NA,NA,NA,"b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"851","LM_0349",3,"P4aNGT",NA,NA,NA,5617.97752808989,"E139:E88",95.3069306930693,"E139",NA,"SWISS","CLS",NA,48.13,50.5,2.67,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15000
"852","LM_0349",3,"P4bXLJ",NA,NA,NA,NA,"E139:E88",NA,NA,"E88","SWISS","CLS",NA,NA,NA,NA,"b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"853","LM_0349",4,"P4aEOW",NA,NA,NA,0,"E139:E88",88.7326732673267,"E139",NA,"SWISS","CLS",NA,44.81,50.5,1.92,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"854","LM_0349",4,"P4bCCI",NA,NA,NA,NA,"E139:E88",NA,NA,"E88","SWISS","CLS",NA,NA,NA,NA,"b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"855","LM_0349",5,"P4aCNZ",NA,NA,NA,180952.380952381,"E139:E88",85.8415841584158,"E139",NA,"SWISS","CLS",NA,43.35,50.5,1.05,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190000
"856","LM_0349",5,"P4bHXN",NA,NA,NA,NA,"E139:E88",NA,NA,"E88","SWISS","CLS",NA,NA,NA,NA,"b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"857","LM_0349",6,"P4aHPG",NA,NA,NA,1602803.73831776,"E139:E88",79.2475247524753,"E139",NA,"SWISS","CLS",NA,40.02,50.5,1.07,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1715000
"858","LM_0349",6,"P4bFPG",NA,NA,NA,NA,"E139:E88",NA,NA,"E88","SWISS","CLS",NA,NA,NA,NA,"b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"859","LM_0349",7,"P4aMRP",NA,NA,NA,60000,"E139:E88",73.3465346534653,"E139",NA,"SWISS","CLS",NA,37.04,50.5,0.25,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15000
"860","LM_0349",7,"P4bURQ",NA,NA,NA,NA,"E139:E88",NA,NA,"E88","SWISS","CLS",NA,NA,NA,NA,"b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"861","LM_0349",8,"P4aHEA",NA,NA,NA,NA,"E139:E88",NA,"E139",NA,"SWISS","CLS",NA,NA,50.5,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"862","LM_0349",8,"P4bHVW",NA,NA,NA,NA,"E139:E88",NA,NA,"E88","SWISS","CLS",NA,NA,NA,NA,"b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"863","LM_0349",9,"P4aHTT",NA,NA,NA,NA,"E139:E88",NA,"E139",NA,"SWISS","CLS",NA,NA,50.5,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"864","LM_0349",10,"P4aDIW",NA,NA,NA,NA,"E139:E88",NA,"E139",NA,"SWISS","CLS",NA,NA,50.5,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"865","LM_0349",11,"P4aUYW",NA,NA,NA,NA,"E139:E88",NA,"E139",NA,"SWISS","CLS",NA,NA,50.5,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"866","LM_0350",0,"P4aDFW",NA,NA,NA,NA,"E139:E64",100,"E139",NA,"SWISS","CLS",NA,54.5,54.5,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"867","LM_0350",0,"P4bVMP",NA,NA,NA,NA,"E139:E64",NA,NA,"E64","SWISS","CLS",NA,NA,NA,NA,"b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"868","LM_0350",1,"P4aUCA",NA,NA,NA,0,"E139:E64",96.3302752293578,"E139",NA,"SWISS","CLS",NA,52.5,54.5,1.75,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"869","LM_0350",1,"P4bGIQ",NA,NA,NA,NA,"E139:E64",NA,NA,"E64","SWISS","CLS",NA,NA,NA,NA,"b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"870","LM_0350",2,"P4aTDW",NA,NA,NA,5714.28571428571,"E139:E64",95.045871559633,"E139",NA,"SWISS","CLS",NA,51.8,54.5,1.75,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000
"871","LM_0350",2,"P4bBTZ",NA,NA,NA,NA,"E139:E64",NA,NA,"E64","SWISS","CLS",NA,NA,NA,NA,"b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"872","LM_0350",3,"P4aPPC",NA,NA,NA,7853.40314136126,"E139:E64",96.3302752293578,"E139",NA,"SWISS","CLS",NA,52.5,54.5,1.91,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15000
"873","LM_0350",3,"P4bYVL",NA,NA,NA,NA,"E139:E64",NA,NA,"E64","SWISS","CLS",NA,NA,NA,NA,"b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"874","LM_0350",4,"P4aNZF",NA,NA,NA,7518.7969924812,"E139:E64",90.6605504587156,"E139",NA,"SWISS","CLS",NA,49.41,54.5,1.33,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000
"875","LM_0350",4,"P4bZPL",NA,NA,NA,NA,"E139:E64",NA,NA,"E64","SWISS","CLS",NA,NA,NA,NA,"b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
