"","EH_ID","labels","experiment","weight","weight_dpi0","relative_weight","feces_weight","dpi","infection"
"1833","LM0276","E57aE7bBGY","E7",31.04,29.59,"104.9003042",1,8,"challenge"
"1834","LM0284","E57aE7bLRS","E7",23.55,22.39,"105.1808843",1.5,8,"challenge"
"1835","LM0280","E57aE7bMRZ","E7",18.5,17.57,"105.2931133",1.42,8,"challenge"
"1836","LM0278","E57aE7bDTU","E7",22.24,20.88,"106.51341",1.17,8,"challenge"
"1837","LM0286","E57aE7bCWZ","E7",20.41,19.07,"107.0267436",1.44,8,"challenge"
"1838","LM0275","E57aE7bMNW","E7",22.47,20.83,"107.8732597",1.19,8,"challenge"
"1839","LM0262","E57aE7bABO","E7",22.95,21.13,"108.613346",1.42,8,"challenge"
"1840","LM0228","E57aE7aBGY","E7",23.5,21.23,"110.69",1.13,8,"challenge"
"1841","LM0287","E57aE7bPRZ","E7",20.85,18.83,"110.7275624",1.27,8,"challenge"
"1842","LM0282","E57aE7bFRU","E7",35.04,30.09,"116.4506481",1.96,8,"challenge"
"1843","LM0291","E57aE7bBQY","E7",NA,24.85,NA,1.04,8,"challenge"
"1844","LM0295","E57aE7bCOW","E7",NA,21.31,NA,1.87,8,"challenge"
"1845","LM_0227","E57bxINO","E7",23.86,23.86,"100",2.11,0,"challenge"
"1846","LM_0228","E57bxEJN","E7",21.23,21.23,"100",1.24,0,"challenge"
"1847","LM_0229","E57bxDKR","E7",19.06,19.06,"100",1.4,0,"challenge"
"1848","LM_0231","E57bxBOY","E7",20.69,20.69,"100",2.11,0,"challenge"
"1849","LM_0232","E57bxDIW","E7",26.37,26.37,"100",1.1,0,"challenge"
"1850","LM_0233","E57bxDUZ","E7",29.77,29.77,"100",2.85,0,"challenge"
"1851","LM_0234","E57bxJPX","E7",32.76,32.76,"100",1.36,0,"challenge"
"1852","LM_0235","E57bxFJS","E7",19.58,19.58,"100",0.99,0,"challenge"
"1853","LM_0236","E57bxAGN","E7",26.25,26.25,"100",1.21,0,"challenge"
"1854","LM_0238","E57bxILM","E7",27.39,27.39,"100",3.28,0,"challenge"
"1855","LM_0239","E57bxEIQ","E7",19.41,19.41,"100",1.94,0,"challenge"
"1856","LM_0240","E57bxHKW","E7",20.45,20.45,"100",1.03,0,"challenge"
"1857","LM_0247","E57bxBVZ","E7",27.13,27.13,"100",3.22,0,"challenge"
"1858","LM_0248","E57bxAFY","E7",23.46,23.46,"100",0.67,0,"challenge"
"1859","LM_0249","E57bxASZ","E7",26.1,26.1,"100",0.74,0,"challenge"
"1860","LM_0251","E57bxGSZ","E7",23.16,23.16,"100",0.69,0,"challenge"
"1861","LM_0254","E57bxBCP","E7",22.32,22.32,"100",3.26,0,"challenge"
"1862","LM_0255","E57bxDPW","E7",18.26,18.26,"100",1.07,0,"challenge"
"1863","LM_0256","E57bxIJY","E7",29.15,29.15,"100",1.77,0,"challenge"
"1864","LM_0257","E57bxCJP","E7",22.75,22.75,"100",2.32,0,"challenge"
"1865","LM_0258","E57bxHJU","E7",19.74,19.74,"100",1.25,0,"challenge"
"1866","LM_0259","E57bxALR","E7",28.89,28.89,"100",1.64,0,"challenge"
"1867","LM_0260","E57byCKT","E7",29.02,29.02,"100",1.21,0,"challenge"
"1868","LM_0261","E57bxDLN","E7",20.09,20.09,"100",0.77,0,"challenge"
"1869","LM_0262","E57byHQZ","E7",21.13,21.13,"100",1.08,0,"challenge"
"1870","LM_0263","E57byLNO","E7",21.25,21.25,"100",1.45,0,"challenge"
"1871","LM_0264","E57bxELV","E7",17.88,17.88,"100",0.66,0,"challenge"
"1872","LM_0265","E57byDKM","E7",26.43,26.43,"100",1.39,0,"challenge"
"1873","LM_0266","E57bxDJP","E7",23.94,23.94,"100",1.67,0,"challenge"
"1874","LM_0268","E57bxKWX","E7",20.84,20.84,"100",2.33,0,"challenge"
"1875","LM_0269","E57byBIW","E7",21.6,21.6,"100",1,0,"challenge"
"1876","LM_0270","E57byGQU","E7",23.89,23.89,"100",1.91,0,"challenge"
"1877","LM_0271","E57bxCKO","E7",24.25,24.25,"100",1.39,0,"challenge"
"1878","LM_0272","E57byAOT","E7",22.77,22.77,"100",0.83,0,"challenge"
"1879","LM_0273","E57byAHV","E7",21.7,21.7,"100",1.82,0,"challenge"
"1880","LM_0275","E57byIJP","E7",20.83,20.83,"100",1.2,0,"challenge"
"1881","LM_0276","E57byPQT","E7",29.59,29.59,"100",1.74,0,"challenge"
"1882","LM_0277","E57byELQ","E7",23.88,23.88,"100",0.78,0,"challenge"
"1883","LM_0278","E57byILR","E7",20.88,20.88,"100",2,0,"challenge"
"1884","LM_0279","E57byBNQ","E7",21.35,21.35,"100",1.09,0,"challenge"
"1885","LM_0280","E57byIMP","E7",17.57,17.57,"100",1.28,0,"challenge"
"1886","LM_0282","E57byRWZ","E7",30.09,30.09,"100",2.25,0,"challenge"
"1887","LM_0283","E57byJMO","E7",19.1,19.1,"100",1.31,0,"challenge"
"1888","LM_0284","E57byLOR","E7",22.39,22.39,"100",1.27,0,"challenge"
"1889","LM_0285","E57byCRV","E7",19.43,19.43,"100",1.49,0,"challenge"
"1890","LM_0286","E57byGXY","E7",19.07,19.07,"100",2.27,0,"challenge"
"1891","LM_0287","E57byHKV","E7",18.83,18.83,"100",0.95,0,"challenge"
"1892","LM_0288","E57byCOP","E7",19.74,19.74,"100",2.29,0,"challenge"
"1893","LM_0289","E57byDIP","E7",23.93,23.93,"100",1.61,0,"challenge"
"1894","LM_0291","E57byGIR","E7",24.85,24.85,"100",1.76,0,"challenge"
"1895","LM_0292","E57byEGK","E7",22.15,22.15,"100",1.24,0,"challenge"
"1896","LM_0293","E57byILQ","E7",20.74,20.74,"100",1.38,0,"challenge"
"1897","LM_0294","E57byCHL","E7",17.02,17.02,"100",0.92,0,"challenge"
"1898","LM_0295","E57byDEK","E7",21.31,21.31,"100",1.14,0,"challenge"
"1899","LM_0293","E57byATW","E7",19.85,20.74,"95.7087753134041",1.39,1,"challenge"
"1900","LM_0236","E57bxTXZ","E7",23.35,26.25,"88.95",1.7,1,"challenge"
"1901","LM_0251","E57bxKNZ","E7",21.85,23.16,"94.34",0.93,1,"challenge"
"1902","LM_0266","E57bxJTV","E7",22.67,23.94,"94.7",1.28,1,"challenge"
"1903","LM_0268","E57bxCPW","E7",19.76,20.84,"94.82",1.96,1,"challenge"
"1904","LM_0295","E57byADF","E7",20.37,21.31,"95.58892539",1.47,1,"challenge"
"1905","LM_0270","E57byOSZ","E7",22.92,23.89,"95.93972373",1.62,1,"challenge"
"1906","LM_0273","E57byOSX","E7",20.87,21.7,"96.17511521",2.07,1,"challenge"
"1907","LM_0229","E57bxABG","E7",18.38,19.06,"96.43",1.63,1,"challenge"
"1908","LM_0258","E57bxOPZ","E7",19.18,19.74,"97.16",1.55,1,"challenge"
"1909","LM_0279","E57byHIY","E7",20.86,21.35,"97.70491803",1.46,1,"challenge"
"1910","LM_0284","E57byFMN","E7",21.88,22.39,"97.72219741",1.86,1,"challenge"
"1911","LM_0234","E57bxGHS","E7",32.07,32.76,"97.89",1.93,1,"challenge"
"1912","LM_0257","E57bxBEF","E7",22.37,22.75,"98.33",1.53,1,"challenge"
"1913","LM_0247","E57bxHOY","E7",26.69,27.13,"98.38",3.74,1,"challenge"
"1914","LM_0261","E57bxCLZ","E7",19.81,20.09,"98.61",1.16,1,"challenge"
"1915","LM_0289","E57byAKL","E7",23.6,23.93,"98.62097785",1.75,1,"challenge"
"1916","LM_0248","E57bxAFN","E7",23.14,23.46,"98.64",0.92,1,"challenge"
"1917","LM_0265","E57byPQY","E7",26.11,26.43,"98.78925463",2.34,1,"challenge"
"1918","LM_0292","E57byBLW","E7",21.89,22.15,"98.8261851",1.26,1,"challenge"
"1919","LM_0285","E57byACW","E7",19.26,19.43,"99.12506433",1.67,1,"challenge"
"1920","LM_0235","E57bxHKM","E7",19.41,19.58,"99.13",0.86,1,"challenge"
"1921","LM_0272","E57byEWX","E7",22.6,22.77,"99.2534036",1.83,1,"challenge"
"1922","LM_0227","E57bxFJW","E7",23.8,23.86,"99.75",0.76,1,"challenge"
"1923","LM_0288","E57byLPW","E7",19.7,19.74,"99.79736575",1.9,1,"challenge"
"1924","LM_0291","E57byEMP","E7",24.8,24.85,"99.79879276",1.69,1,"challenge"
"1925","LM_0233","E57bxFKW","E7",29.75,29.77,"99.93",1.92,1,"challenge"
"1926","LM_0249","E57bxIMU","E7",26.09,26.1,"99.96",1.62,1,"challenge"
"1927","LM_0271","E57bxHKT","E7",24.24,24.25,"99.96",2.07,1,"challenge"
"1928","LM_0294","E57byRSW","E7",17.06,17.02,"100.2350176",1,1,"challenge"
"1929","LM_0256","E57bxAGS","E7",29.26,29.15,"100.38",1.74,1,"challenge"
"1930","LM_0280","E57byOSY","E7",17.68,17.57,"100.6260672",2.67,1,"challenge"
"1931","LM_0238","E57bxGIQ","E7",21.56,21.39,"100.79",1.58,1,"challenge"
"1932","LM_0277","E57byADS","E7",24.07,23.88,"100.7956449",1.69,1,"challenge"
"1933","LM_0254","E57bxIUV","E7",22.54,22.32,"100.99",2.5,1,"challenge"
"1934","LM_0255","E57bxAIR","E7",18.44,18.26,"100.99",1.41,1,"challenge"
"1935","LM_0287","E57byDFL","E7",19.02,18.83,"101.0090281",1.46,1,"challenge"
"1936","LM_0283","E57byKPU","E7",19.4,19.1,"101.5706806",1.5,1,"challenge"
"1937","LM_0282","E57byGLS","E7",30.62,30.09,"101.7613825",2.34,1,"challenge"
"1938","LM_0262","E57byHKS","E7",21.53,21.13,"101.8930431",1.38,1,"challenge"
"1939","LM_0286","E57byDGQ","E7",19.47,19.07,"102.0975354",2.2,1,"challenge"
"1940","LM_0240","E57bxBDI","E7",20.89,20.45,"102.15",2.3,1,"challenge"
"1941","LM_0239","E57bxGVW","E7",19.84,19.41,"102.22",1.82,1,"challenge"
"1942","LM_0264","E57bxAJT","E7",18.3,17.88,"102.35",0.82,1,"challenge"
"1943","LM_0263","E57byAKS","E7",21.82,21.25,"102.6823529",2.22,1,"challenge"
"1944","LM_0232","E57bxHNS","E7",27.09,26.37,"102.73",2.18,1,"challenge"
"1945","LM_0259","E57bxFGV","E7",29.68,28.89,"102.73",2.19,1,"challenge"
"1946","LM_0260","E57byRSU","E7",29.82,29.02,"102.7567195",1.82,1,"challenge"
"1947","LM_0269","E57byHJW","E7",22.21,21.6,"102.8240741",1.05,1,"challenge"
"1948","LM_0231","E57bxCIK","E7",21.41,20.69,"103.48",1.13,1,"challenge"
"1949","LM_0275","E57byGPT","E7",21.63,20.83,"103.8406145",1.01,1,"challenge"
"1950","LM_0276","E57byABW","E7",30.73,29.59,"103.8526529",2.22,1,"challenge"
"1951","LM_0278","E57byLMV","E7",21.71,20.88,"103.9750958",1.67,1,"challenge"
"1952","LM_0228","E57bxFHT","E7",23.4,21.23,"110.22",1.28,1,"challenge"
"1953","LM_0268","E57bxEIU","E7",19.69,20.84,"94.48",1.14,2,"challenge"
"1954","LM_0251","E57bxDOT","E7",21.89,23.16,"94.52",1.18,2,"challenge"
"1955","LM_0248","E57bxFJR","E7",22.28,23.46,"94.97",1,2,"challenge"
"1956","LM_0273","E57byGTV","E7",20.67,21.7,"95.25345622",1.82,2,"challenge"
"1957","LM_0289","E57byKQZ","E7",22.84,23.93,"95.44504806",1.81,2,"challenge"
"1958","LM_0266","E57bxJUV","E7",23.01,23.94,"96.12",1.18,2,"challenge"
"1959","LM_0295","E57byCGI","E7",20.51,21.31,"96.24589395",2.07,2,"challenge"
"1960","LM_0293","E57byJNY","E7",19.98,20.74,"96.33558341",1.39,2,"challenge"
"1961","LM_0283","E57byFJN","E7",18.42,19.1,"96.43979058",1.7,2,"challenge"
"1962","LM_0247","E57bxFHS","E7",26.45,27.13,"97.49",1.73,2,"challenge"
"1963","LM_0292","E57byEHI","E7",21.63,22.15,"97.6523702",2.58,2,"challenge"
"1964","LM_0271","E57bxBEW","E7",23.76,24.25,"97.98",2.44,2,"challenge"
"1965","LM_0285","E57byBIT","E7",19.05,19.43,"98.04426145",1.33,2,"challenge"
"1966","LM_0261","E57bxDMN","E7",19.79,20.09,"98.51",0.95,2,"challenge"
"1967","LM_0258","E57bxCGS","E7",19.47,19.74,"98.63",1.3,2,"challenge"
"1968","LM_0235","E57bxEHM","E7",19.35,19.58,"98.83",1.11,2,"challenge"
"1969","LM_0257","E57bxEJP","E7",22.51,22.75,"98.95",1.14,2,"challenge"
"1970","LM_0229","E57bxBIO","E7",18.88,19.06,"99.06",1.23,2,"challenge"
"1971","LM_0265","E57byBKY","E7",26.3,26.43,"99.5081347",2.54,2,"challenge"
"1972","LM_0227","E57bxALV","E7",23.75,23.86,"99.54",1.09,2,"challenge"
"1973","LM_0234","E57bxJMZ","E7",32.68,32.76,"99.76",1.26,2,"challenge"
"1974","LM_0291","E57byPXY","E7",24.8,24.85,"99.79879276",2.38,2,"challenge"
"1975","LM_0284","E57byCRX","E7",22.43,22.39,"100.1786512",2.2,2,"challenge"
"1976","LM_0269","E57byEIV","E7",21.65,21.6,"100.2314815",1.61,2,"challenge"
"1977","LM_0249","E57bxFMR","E7",26.2,26.1,"100.38",1.15,2,"challenge"
"1978","LM_0294","E57byBGP","E7",17.09,17.02,"100.4112808",0.82,2,"challenge"
"1979","LM_0277","E57byBRZ","E7",23.99,23.88,"100.4606365",1.54,2,"challenge"
"1980","LM_0279","E57bySTZ","E7",21.49,21.35,"100.6557377",1.67,2,"challenge"
"1981","LM_0254","E57bxBQR","E7",22.48,22.32,"100.72",2.33,2,"challenge"
"1982","LM_0239","E57bxHPY","E7",19.56,19.41,"100.77",1.14,2,"challenge"
"1983","LM_0260","E57byRTX","E7",29.31,29.02,"100.9993108",1.27,2,"challenge"
"1984","LM_0259","E57bxAFV","E7",29.25,28.89,"101.25",1.14,2,"challenge"
"1985","LM_0272","E57byCKS","E7",23.14,22.77,"101.6249451",1.68,2,"challenge"
"1986","LM_0255","E57bxFGM","E7",18.58,18.26,"101.75",0.96,2,"challenge"
"1987","LM_0286","E57byDFQ","E7",19.46,19.07,"102.045097",2.42,2,"challenge"
"1988","LM_0264","E57bxOQT","E7",18.31,17.88,"102.4",1.05,2,"challenge"
"1989","LM_0236","E57bxPRV","E7",26.92,26.25,"102.55",1.15,2,"challenge"
"1990","LM_0256","E57bxBSU","E7",29.91,29.15,"102.61",1.12,2,"challenge"
"1991","LM_0276","E57byBDP","E7",30.37,29.59,"102.6360257",1.87,2,"challenge"
"1992","LM_0270","E57byAOZ","E7",24.55,23.89,"102.7626622",2.23,2,"challenge"
"1993","LM_0240","E57bxACZ","E7",21.09,20.45,"103.13",1.56,2,"challenge"
"1994","LM_0278","E57byQVX","E7",21.56,20.88,"103.256705",2.62,2,"challenge"
"1995","LM_0275","E57byAFK","E7",21.51,20.83,"103.2645223",1.3,2,"challenge"
"1996","LM_0233","E57bxDQW","E7",30.76,29.77,"103.33",1.21,2,"challenge"
"1997","LM_0288","E57byDHV","E7",20.41,19.74,"103.3941236",3.54,2,"challenge"
"1998","LM_0238","E57bxGMW","E7",22.14,21.39,"103.51",1.36,2,"challenge"
"1999","LM_0232","E57bxAGP","E7",27.32,26.37,"103.6",1.21,2,"challenge"
"2000","LM_0262","E57byCFV","E7",21.95,21.13,"103.8807383",1.65,2,"challenge"
"2001","LM_0282","E57byRWX","E7",31.29,30.09,"103.9880359",2.35,2,"challenge"
"2002","LM_0263","E57byDHI","E7",22.28,21.25,"104.8470588",1.67,2,"challenge"
"2003","LM_0287","E57byELU","E7",19.96,18.83,"106.0010621",1.43,2,"challenge"
"2004","LM_0280","E57byFJY","E7",19.16,17.57,"109.0495162",3.1,2,"challenge"
"2005","LM_0231","E57bxANS","E7",22.57,20.69,"109.09",1.4,2,"challenge"
"2006","LM_0228","E57bxCRZ","E7",24.14,21.23,"113.71",1.2,2,"challenge"
"2007","LM_0248","E57bxQTX","E7",22.06,23.46,"94.03",1.57,3,"challenge"
"2008","LM_0266","E57bxGRV","E7",22.57,23.94,"94.28",0.96,3,"challenge"
"2009","LM_0268","E57bxAWZ","E7",19.66,20.84,"94.34",1.27,3,"challenge"
"2010","LM_0289","E57byCER","E7",22.66,23.93,"94.69285416",2.22,3,"challenge"
"2011","LM_0295","E57byDMR","E7",20.29,21.31,"95.21351478",1.82,3,"challenge"
"2012","LM_0257","E57bxLOW","E7",21.7,22.75,"95.38",1.79,3,"challenge"
"2013","LM_0270","E57byARS","E7",22.9,23.89,"95.8560067",1.18,3,"challenge"
"2014","LM_0247","E57bxBKM","E7",26.04,27.13,"95.98",2.77,3,"challenge"
"2015","LM_0271","E57bxACO","E7",23.33,24.25,"96.21",1.8,3,"challenge"
"2016","LM_0251","E57bxGLO","E7",22.36,23.16,"96.55",1.98,3,"challenge"
"2017","LM_0261","E57bxDTW","E7",19.56,20.09,"97.36",1.25,3,"challenge"
"2018","LM_0235","E57bxQUZ","E7",19.13,19.58,"97.7",1.12,3,"challenge"
"2019","LM_0255","E57bxDFU","E7",17.98,18.26,"98.47",1.49,3,"challenge"
"2020","LM_0258","E57bxFYZ","E7",19.44,19.74,"98.48",1.92,3,"challenge"
"2021","LM_0294","E57byNOQ","E7",16.81,17.02,"98.76615746",0.84,3,"challenge"
"2022","LM_0272","E57byLQW","E7",22.5,22.77,"98.81422925",1.28,3,"challenge"
"2023","LM_0283","E57byBMR","E7",18.88,19.1,"98.84816754",1.12,3,"challenge"
"2024","LM_0229","E57bxAIO","E7",18.85,19.06,"98.9",2.07,3,"challenge"
"2025","LM_0279","E57byQSV","E7",21.12,21.35,"98.92271663",1.4,3,"challenge"
"2026","LM_0273","E57byCLX","E7",21.47,21.7,"98.94009217",1.82,3,"challenge"
"2027","LM_0249","E57bxLNU","E7",25.92,26.1,"99.31",1.86,3,"challenge"
"2028","LM_0269","E57byMNP","E7",21.5,21.6,"99.53703704",1.31,3,"challenge"
"2029","LM_0239","E57bxEFQ","E7",19.33,19.41,"99.59",1.99,3,"challenge"
"2030","LM_0292","E57bySYZ","E7",22.06,22.15,"99.59367946",1.12,3,"challenge"
"2031","LM_0227","E57bxIPS","E7",23.8,23.86,"99.75",1.5,3,"challenge"
"2032","LM_0265","E57byEIS","E7",26.41,26.43,"99.92432841",1.47,3,"challenge"
"2033","LM_0293","E57byAHT","E7",20.74,20.74,"100",1.35,3,"challenge"
"2034","LM_0254","E57bxCHI","E7",22.35,22.32,"100.13",2.15,3,"challenge"
"2035","LM_0238","E57bxKUZ","E7",21.42,21.39,"100.14",1.46,3,"challenge"
"2036","LM_0234","E57bxEKV","E7",33,32.76,"100.73",1.46,3,"challenge"
"2037","LM_0288","E57byAEG","E7",19.93,19.74,"100.9625127",1.3,3,"challenge"
"2038","LM_0260","E57byITX","E7",29.36,29.02,"101.1716058",1.61,3,"challenge"
"2039","LM_0285","E57byCHZ","E7",19.68,19.43,"101.2866701",2.01,3,"challenge"
"2040","LM_0284","E57byFMV","E7",22.76,22.39,"101.6525234",1.95,3,"challenge"
"2041","LM_0259","E57bxGTW","E7",29.46,28.89,"101.97",1.68,3,"challenge"
"2042","LM_0264","E57bxENV","E7",18.27,17.88,"102.18",0.89,3,"challenge"
"2043","LM_0232","E57bxGIU","E7",27,26.37,"102.39",1.35,3,"challenge"
"2044","LM_0277","E57byABP","E7",24.49,23.88,"102.5544389",1.62,3,"challenge"
"2045","LM_0263","E57byQRT","E7",21.82,21.25,"102.6823529",1.48,3,"challenge"
"2046","LM_0233","E57bxERY","E7",30.71,29.77,"103.16",1.66,3,"challenge"
"2047","LM_0278","E57byKMP","E7",21.63,20.88,"103.591954",1.11,3,"challenge"
"2048","LM_0240","E57bxEKX","E7",21.24,20.45,"103.86",1.6,3,"challenge"
"2049","LM_0236","E57bxADG","E7",27.45,26.25,"104.57",2.11,3,"challenge"
"2050","LM_0275","E57byUWZ","E7",21.81,20.83,"104.7047528",1.56,3,"challenge"
"2051","LM_0262","E57byNRV","E7",22.13,21.13,"104.7326077",0.94,3,"challenge"
"2052","LM_0291","E57byHLV","E7",26.09,24.85,"104.9899396",1.45,3,"challenge"
"2053","LM_0280","E57byNXY","E7",18.57,17.57,"105.6915196",1.18,3,"challenge"
"2054","LM_0256","E57bxKNQ","E7",30.92,29.15,"106.07",1.93,3,"challenge"
"2055","LM_0231","E57bxBMW","E7",22,20.69,"106.33",2.09,3,"challenge"
"2056","LM_0287","E57byAST","E7",20.03,18.83,"106.3728093",1.27,3,"challenge"
"2057","LM_0286","E57byDKV","E7",20.3,19.07,"106.4499213",1.57,3,"challenge"
"2058","LM_0276","E57byESY","E7",32.1,29.59,"108.4825955",2.38,3,"challenge"
"2059","LM_0282","E57byAUW","E7",32.85,30.09,"109.1724826",1.65,3,"challenge"
"2060","LM_0228","E57bxCWZ","E7",24.85,21.23,"117.05",1.69,3,"challenge"
"2061","LM_0266","E57bxFLN","E7",21.47,23.94,"89.68",1.36,4,"challenge"
"2062","LM_0248","E57bxAQW","E7",21.73,23.46,"92.63",2.33,4,"challenge"
"2063","LM_0289","E57byIRU","E7",22.44,23.93,"93.77350606",2.03,4,"challenge"
"2064","LM_0271","E57bxAGI","E7",22.8,24.25,"94.02",4.02,4,"challenge"
"2065","LM_0270","E57byBTZ","E7",22.6,23.89,"94.60025115",1.75,4,"challenge"
"2066","LM_0261","E57bxCFZ","E7",19.01,20.09,"94.62",2.52,4,"challenge"
"2067","LM_0295","E57byDRT","E7",20.2,21.31,"94.79117785",1.07,4,"challenge"
"2068","LM_0268","E57bxDGZ","E7",19.79,20.84,"94.96",2.21,4,"challenge"
"2069","LM_0227","E57bxELZ","E7",22.88,23.86,"95.89",2.23,4,"challenge"
"2070","LM_0255","E57bxCHX","E7",17.69,18.26,"96.88",1.74,4,"challenge"
"2071","LM_0260","E57byGIT","E7",28.15,29.02,"97.00206754",1.03,4,"challenge"
"2072","LM_0249","E57bxMPU","E7",25.53,26.1,"97.82",3.25,4,"challenge"
"2073","LM_0247","E57bxGOV","E7",26.54,27.13,"97.83",3.97,4,"challenge"
"2074","LM_0235","E57bxDHL","E7",19.17,19.58,"97.91",1.9,4,"challenge"
"2075","LM_0265","E57byFGW","E7",25.91,26.43,"98.03253878",1.09,4,"challenge"
"2076","LM_0257","E57bxDHX","E7",22.35,22.75,"98.24",3.66,4,"challenge"
"2077","LM_0258","E57bxAEQ","E7",19.42,19.74,"98.38",1.24,4,"challenge"
"2078","LM_0229","E57bxLUV","E7",18.78,19.06,"98.53",2.35,4,"challenge"
"2079","LM_0238","E57bxINU","E7",21.13,21.39,"98.78",1.32,4,"challenge"
"2080","LM_0259","E57bxDKW","E7",28.54,28.89,"98.79",1.86,4,"challenge"
"2081","LM_0285","E57byCMQ","E7",19.21,19.43,"98.86773031",0.77,4,"challenge"
"2082","LM_0239","E57bxKMO","E7",19.28,19.41,"99.33",3.74,4,"challenge"
"2083","LM_0251","E57bxAMS","E7",23.05,23.16,"99.53",2.01,4,"challenge"
"2084","LM_0269","E57bySUZ","E7",21.51,21.6,"99.58333333",0.94,4,"challenge"
"2085","LM_0293","E57byBNW","E7",20.76,20.74,"100.096432",0.81,4,"challenge"
"2086","LM_0254","E57bxDMP","E7",22.36,22.32,"100.18",3.93,4,"challenge"
"2087","LM_0292","E57bySXY","E7",22.3,22.15,"100.6772009",1.14,4,"challenge"
"2088","LM_0294","E57byLPQ","E7",17.14,17.02,"100.7050529",0.54,4,"challenge"
"2089","LM_0284","E57byKLT","E7",22.56,22.39,"100.7592675",1.26,4,"challenge"
"2090","LM_0234","E57bxCET","E7",33.03,32.76,"100.82",2.3,4,"challenge"
"2091","LM_0277","E57bySWZ","E7",24.13,23.88,"101.0469012",1.48,4,"challenge"
"2092","LM_0232","E57bxBFJ","E7",26.65,26.37,"101.06",1.92,4,"challenge"
"2093","LM_0279","E57byBHX","E7",21.64,21.35,"101.3583138",0.68,4,"challenge"
"2094","LM_0286","E57byBNT","E7",19.36,19.07,"101.5207132",1.36,4,"challenge"
"2095","LM_0272","E57byCTU","E7",23.14,22.77,"101.6249451",1.17,4,"challenge"
"2096","LM_0273","E57byBQV","E7",22.17,21.7,"102.1658986",1.43,4,"challenge"
"2097","LM_0283","E57byCGR","E7",19.54,19.1,"102.3036649",1.05,4,"challenge"
"2098","LM_0236","E57bxBHI","E7",26.94,26.25,"102.63",2.32,4,"challenge"
"2099","LM_0288","E57byJOZ","E7",20.33,19.74,"102.9888551",0.94,4,"challenge"
"2100","LM_0256","E57bxJRX","E7",30.05,29.15,"103.09",2.22,4,"challenge"
"2101","LM_0280","E57byHKN","E7",18.12,17.57,"103.1303358",1.07,4,"challenge"
"2102","LM_0240","E57bxKMQ","E7",21.14,20.45,"103.37",2.41,4,"challenge"
"2103","LM_0231","E57bxBCE","E7",21.45,20.69,"103.67",2.39,4,"challenge"
"2104","LM_0264","E57bxIJR","E7",18.55,17.88,"103.75",1.06,4,"challenge"
"2105","LM_0233","E57bxIMR","E7",31.02,29.77,"104.2",3.05,4,"challenge"
"2106","LM_0291","E57byFXZ","E7",25.96,24.85,"104.4668008",1.03,4,"challenge"
"2107","LM_0263","E57byBIJ","E7",22.37,21.25,"105.2705882",0.98,4,"challenge"
"2108","LM_0287","E57byEPQ","E7",19.89,18.83,"105.6293149",0.88,4,"challenge"
"2109","LM_0278","E57byGVY","E7",22.15,20.88,"106.0823755",1.12,4,"challenge"
"2110","LM_0275","E57byABL","E7",22.54,20.83,"108.2093135",0.84,4,"challenge"
"2111","LM_0262","E57byBKV","E7",22.96,21.13,"108.660672",1.04,4,"challenge"
"2112","LM_0276","E57byPVZ","E7",32.25,29.59,"108.9895235",1.17,4,"challenge"
"2113","LM_0282","E57byFGZ","E7",33.15,30.09,"110.1694915",1.75,4,"challenge"
"2114","LM_0228","E57bxBJR","E7",24.01,21.23,"113.09",1.96,4,"challenge"
"2115","LM_0266","E57bxDKO","E7",21.39,23.94,"89.35",2.18,5,"challenge"
"2116","LM_0277","E57byART","E7",21.36,23.88,"89.44723618",1.61,5,"challenge"
"2117","LM_0289","E57byAGL","E7",21.73,23.93,"90.80651901",2.85,5,"challenge"
"2118","LM_0249","E57bxGWZ","E7",24.36,26.1,"93.33",1.7,5,"challenge"
"2119","LM_0257","E57bxTUV","E7",21.3,22.75,"93.63",2.89,5,"challenge"
"2120","LM_0268","E57bxERS","E7",19.55,20.84,"93.81",2.5,5,"challenge"
"2121","LM_0258","E57bxJXZ","E7",18.53,19.74,"93.87",1.08,5,"challenge"
"2122","LM_0255","E57bxBWZ","E7",17.24,18.26,"94.41",0.68,5,"challenge"
"2123","LM_0292","E57byBTV","E7",20.95,22.15,"94.58239278",1.41,5,"challenge"
"2124","LM_0270","E57byBGV","E7",22.61,23.89,"94.64210967",2.08,5,"challenge"
"2125","LM_0248","E57bxAMX","E7",22.23,23.46,"94.76",2.06,5,"challenge"
"2126","LM_0293","E57byAIZ","E7",19.76,20.74,"95.27483124",1.18,5,"challenge"
"2127","LM_0295","E57byANY","E7",20.33,21.31,"95.40122008",2.98,5,"challenge"
"2128","LM_0265","E57byAFP","E7",25.3,26.43,"95.72455543",2.51,5,"challenge"
"2129","LM_0271","E57bxFHQ","E7",23.3,24.25,"96.08",0.88,5,"challenge"
"2130","LM_0288","E57byBCF","E7",18.99,19.74,"96.2006079",1.45,5,"challenge"
"2131","LM_0261","E57bxCNO","E7",19.34,20.09,"96.27",1.09,5,"challenge"
"2132","LM_0283","E57byQRS","E7",18.4,19.1,"96.33507853",1.81,5,"challenge"
"2133","LM_0273","E57byMPW","E7",20.96,21.7,"96.58986175",2.94,5,"challenge"
"2134","LM_0227","E57bxRTY","E7",23.12,23.86,"96.9",2.01,5,"challenge"
"2135","LM_0285","E57byIKL","E7",18.9,19.43,"97.27225939",1.37,5,"challenge"
