"","EH_ID","experiment","labels","weight","weight_dpi0","relative_weight","feces_weight","dpi","infection","oocyst_sq1","oocyst_sq2","oocyst_sq3","oocyst_sq4","dilution","Locality","Genome","mouse_strain","IDD","Dam","Gen","Sir","IDS","Sir.1","Gen.1","Born","Fpar","LS","MM","FF","ID","PIN","Sex","Gen.2","Wean","BW10","BW20","Clip","Departure","NOTE","Parent1","Parent2","HybridStatus","ageAtdpi0expe1a","Batch","primary_infection","InfectionStrain","challenge_infection","contamination","infection_history","InfectionHistoryTotal"
"1364","LM0286","E57","E57aIPZ",13.87,15.42,89.9481193255512,1.21,4,"primary",0,0,0,0,1,"","mus x mus","PWD_BUSNA","SY",2996,46,"BUSNA","SY",6113,60,"2018-05-30",8,3,"1","2","EX",1131,"F","F1","1F","6.82",10.46,"P2",NA,"","PWD","BUSNA","outbred hybrids",5.714285714,2,"E64","E88","E88",NA,"E64:E88","NA E64 E88"
"1368","LM0286","E57","E57aCDM",14.44,15.42,93.6446173800259,0.66,5,"primary",18,21,15,21,1,"","mus x mus","PWD_BUSNA","SY",2996,46,"BUSNA","SY",6113,60,"2018-05-30",8,3,"1","2","EX",1131,"F","F1","1F","6.82",10.46,"P2",NA,"","PWD","BUSNA","outbred hybrids",5.714285714,2,"E64","E88","E88",NA,"E64:E88","NA E64 E88"
"1373","LM0286","E57","E57aCHJ",14.8,15.42,95.9792477302205,1.29,6,"primary",154,139,135,101,2,"","mus x mus","PWD_BUSNA","SY",2996,46,"BUSNA","SY",6113,60,"2018-05-30",8,3,"1","2","EX",1131,"F","F1","1F","6.82",10.46,"P2",NA,"","PWD","BUSNA","outbred hybrids",5.714285714,2,"E64","E88","E88",NA,"E64:E88","NA E64 E88"
"1372","LM0286","E57","E57aCDK",16.46,15.42,106.74448767834,1.3,7,"primary",18,19,19,18,1,"","mus x mus","PWD_BUSNA","SY",2996,46,"BUSNA","SY",6113,60,"2018-05-30",8,3,"1","2","EX",1131,"F","F1","1F","6.82",10.46,"P2",NA,"","PWD","BUSNA","outbred hybrids",5.714285714,2,"E64","E88","E88",NA,"E64:E88","NA E64 E88"
"1369","LM0286","E57","E57aGOW",15.45,15.42,100.194552529183,2.11,8,"primary",0,2,3,1,1,"","mus x mus","PWD_BUSNA","SY",2996,46,"BUSNA","SY",6113,60,"2018-05-30",8,3,"1","2","EX",1131,"F","F1","1F","6.82",10.46,"P2",NA,"","PWD","BUSNA","outbred hybrids",5.714285714,2,"E64","E88","E88",NA,"E64:E88","NA E64 E88"
"1374","LM0286","E57","E57aGMU",NA,15.42,NA,0,9,"primary",NA,NA,NA,NA,1,"","mus x mus","PWD_BUSNA","SY",2996,46,"BUSNA","SY",6113,60,"2018-05-30",8,3,"1","2","EX",1131,"F","F1","1F","6.82",10.46,"P2",NA,"","PWD","BUSNA","outbred hybrids",5.714285714,2,"E64","E88","E88",NA,"E64:E88","NA E64 E88"
"1362","LM0286","E57","E57aAIY",NA,15.42,NA,0,10,"primary",NA,NA,NA,NA,1,"","mus x mus","PWD_BUSNA","SY",2996,46,"BUSNA","SY",6113,60,"2018-05-30",8,3,"1","2","EX",1131,"F","F1","1F","6.82",10.46,"P2",NA,"","PWD","BUSNA","outbred hybrids",5.714285714,2,"E64","E88","E88",NA,"E64:E88","NA E64 E88"
"1359","LM0286","E57","E57aKSY",NA,15.42,NA,0,11,"primary",NA,NA,NA,NA,1,"","mus x mus","PWD_BUSNA","SY",2996,46,"BUSNA","SY",6113,60,"2018-05-30",8,3,"1","2","EX",1131,"F","F1","1F","6.82",10.46,"P2",NA,"","PWD","BUSNA","outbred hybrids",5.714285714,2,"E64","E88","E88",NA,"E64:E88","NA E64 E88"
"1380","LM0287","E57","E57aBET",19.81,19.81,100,0.73,0,"primary",0,0,0,0,1,"BUSNA x PWD","mus x mus","BUSNA_PWD","SY",6115,60,"PWD","SY",7040,43,"2018-04-01",3,4,"2","2","EX",755,"F","F1","1F","6.67",11.55,"L3",NA,"","BUSNA","PWD","outbred hybrids",14.14285714,2,"E64","E64","E64",NA,"E64:E64","NA E64 E64"
"1396","LM0287","E57","E57aHSX",19.16,19.81,96.7188288743059,0,1,"primary",NA,NA,NA,NA,1,"BUSNA x PWD","mus x mus","BUSNA_PWD","SY",6115,60,"PWD","SY",7040,43,"2018-04-01",3,4,"2","2","EX",755,"F","F1","1F","6.67",11.55,"L3",NA,"","BUSNA","PWD","outbred hybrids",14.14285714,2,"E64","E64","E64",NA,"E64:E64","NA E64 E64"
"1392","LM0287","E57","E57aDJR",19.16,19.81,96.7188288743059,0,2,"primary",NA,NA,NA,NA,1,"BUSNA x PWD","mus x mus","BUSNA_PWD","SY",6115,60,"PWD","SY",7040,43,"2018-04-01",3,4,"2","2","EX",755,"F","F1","1F","6.67",11.55,"L3",NA,"","BUSNA","PWD","outbred hybrids",14.14285714,2,"E64","E64","E64",NA,"E64:E64","NA E64 E64"
"1389","LM0287","E57","E57aDJL",18.9,19.81,95.4063604240283,2,3,"primary",0,0,0,0,1.5,"BUSNA x PWD","mus x mus","BUSNA_PWD","SY",6115,60,"PWD","SY",7040,43,"2018-04-01",3,4,"2","2","EX",755,"F","F1","1F","6.67",11.55,"L3",NA,"","BUSNA","PWD","outbred hybrids",14.14285714,2,"E64","E64","E64",NA,"E64:E64","NA E64 E64"
"1384","LM0287","E57","E57aJPT",18.07,19.81,91.2165572942958,1.04,4,"primary",0,0,0,0,1,"BUSNA x PWD","mus x mus","BUSNA_PWD","SY",6115,60,"PWD","SY",7040,43,"2018-04-01",3,4,"2","2","EX",755,"F","F1","1F","6.67",11.55,"L3",NA,"","BUSNA","PWD","outbred hybrids",14.14285714,2,"E64","E64","E64",NA,"E64:E64","NA E64 E64"
"1386","LM0287","E57","E57aADV",17.18,19.81,86.7238768298839,0.22,5,"primary",0,2,0,3,1,"BUSNA x PWD","mus x mus","BUSNA_PWD","SY",6115,60,"PWD","SY",7040,43,"2018-04-01",3,4,"2","2","EX",755,"F","F1","1F","6.67",11.55,"L3",NA,"","BUSNA","PWD","outbred hybrids",14.14285714,2,"E64","E64","E64",NA,"E64:E64","NA E64 E64"
"1391","LM0287","E57","E57aGLQ",18.18,19.81,91.7718324078748,0.63,6,"primary",53,61,61,74,1,"BUSNA x PWD","mus x mus","BUSNA_PWD","SY",6115,60,"PWD","SY",7040,43,"2018-04-01",3,4,"2","2","EX",755,"F","F1","1F","6.67",11.55,"L3",NA,"","BUSNA","PWD","outbred hybrids",14.14285714,2,"E64","E64","E64",NA,"E64:E64","NA E64 E64"
"1394","LM0287","E57","E57aADY",19.75,19.81,99.6971226653205,1.04,7,"primary",28,19,22,22,1,"BUSNA x PWD","mus x mus","BUSNA_PWD","SY",6115,60,"PWD","SY",7040,43,"2018-04-01",3,4,"2","2","EX",755,"F","F1","1F","6.67",11.55,"L3",NA,"","BUSNA","PWD","outbred hybrids",14.14285714,2,"E64","E64","E64",NA,"E64:E64","NA E64 E64"
"1393","LM0287","E57","E57aMPS",19.72,19.81,99.5456839979808,1.77,8,"primary",3,1,4,3,2,"BUSNA x PWD","mus x mus","BUSNA_PWD","SY",6115,60,"PWD","SY",7040,43,"2018-04-01",3,4,"2","2","EX",755,"F","F1","1F","6.67",11.55,"L3",NA,"","BUSNA","PWD","outbred hybrids",14.14285714,2,"E64","E64","E64",NA,"E64:E64","NA E64 E64"
"1397","LM0287","E57","E57aGKO",NA,19.81,NA,0,9,"primary",NA,NA,NA,NA,1,"BUSNA x PWD","mus x mus","BUSNA_PWD","SY",6115,60,"PWD","SY",7040,43,"2018-04-01",3,4,"2","2","EX",755,"F","F1","1F","6.67",11.55,"L3",NA,"","BUSNA","PWD","outbred hybrids",14.14285714,2,"E64","E64","E64",NA,"E64:E64","NA E64 E64"
"1379","LM0287","E57","E57aFGU",NA,19.81,NA,0,10,"primary",NA,NA,NA,NA,1,"BUSNA x PWD","mus x mus","BUSNA_PWD","SY",6115,60,"PWD","SY",7040,43,"2018-04-01",3,4,"2","2","EX",755,"F","F1","1F","6.67",11.55,"L3",NA,"","BUSNA","PWD","outbred hybrids",14.14285714,2,"E64","E64","E64",NA,"E64:E64","NA E64 E64"
"1382","LM0287","E57","E57aGHK",NA,19.81,NA,0,11,"primary",NA,NA,NA,NA,1,"BUSNA x PWD","mus x mus","BUSNA_PWD","SY",6115,60,"PWD","SY",7040,43,"2018-04-01",3,4,"2","2","EX",755,"F","F1","1F","6.67",11.55,"L3",NA,"","BUSNA","PWD","outbred hybrids",14.14285714,2,"E64","E64","E64",NA,"E64:E64","NA E64 E64"
"1411","LM0288","E57","E57aBHU",17.29,17.29,100,1.49,0,"primary",10,18,11,15,1,"","mus x mus","PWD_BUSNA","SY",2996,46,"BUSNA","SY",6113,60,"2018-05-30",8,3,"1","2","EX",1132,"F","F1","1F","6.97",10.52,"P3",NA,"REZERVA","PWD","BUSNA","outbred hybrids",5.714285714,2,"E64","E88","E88","u.c.","E64:E88","u.c. E64 E88"
"1406","LM0288","E57","E57aHRX",16.81,17.29,97.2238288027762,0,1,"primary",NA,NA,NA,NA,1,"","mus x mus","PWD_BUSNA","SY",2996,46,"BUSNA","SY",6113,60,"2018-05-30",8,3,"1","2","EX",1132,"F","F1","1F","6.97",10.52,"P3",NA,"REZERVA","PWD","BUSNA","outbred hybrids",5.714285714,2,"E64","E88","E88","u.c.","E64:E88","u.c. E64 E88"
"1414","LM0288","E57","E57aBJW",16.88,17.29,97.6286871023713,0,2,"primary",NA,NA,NA,NA,1,"","mus x mus","PWD_BUSNA","SY",2996,46,"BUSNA","SY",6113,60,"2018-05-30",8,3,"1","2","EX",1132,"F","F1","1F","6.97",10.52,"P3",NA,"REZERVA","PWD","BUSNA","outbred hybrids",5.714285714,2,"E64","E88","E88","u.c.","E64:E88","u.c. E64 E88"
"1403","LM0288","E57","E57aFRU",16.1,17.29,93.1174089068826,1.24,3,"primary",0,0,1,1,1,"","mus x mus","PWD_BUSNA","SY",2996,46,"BUSNA","SY",6113,60,"2018-05-30",8,3,"1","2","EX",1132,"F","F1","1F","6.97",10.52,"P3",NA,"REZERVA","PWD","BUSNA","outbred hybrids",5.714285714,2,"E64","E88","E88","u.c.","E64:E88","u.c. E64 E88"
"1417","LM0288","E57","E57aBPW",15.64,17.29,90.4569115095431,1.52,4,"primary",2,1,1,0,1,"","mus x mus","PWD_BUSNA","SY",2996,46,"BUSNA","SY",6113,60,"2018-05-30",8,3,"1","2","EX",1132,"F","F1","1F","6.97",10.52,"P3",NA,"REZERVA","PWD","BUSNA","outbred hybrids",5.714285714,2,"E64","E88","E88","u.c.","E64:E88","u.c. E64 E88"
"1404","LM0288","E57","E57aDNW",15.72,17.29,90.9196067090804,0.15,5,"primary",12,8,10,3,1,"","mus x mus","PWD_BUSNA","SY",2996,46,"BUSNA","SY",6113,60,"2018-05-30",8,3,"1","2","EX",1132,"F","F1","1F","6.97",10.52,"P3",NA,"REZERVA","PWD","BUSNA","outbred hybrids",5.714285714,2,"E64","E88","E88","u.c.","E64:E88","u.c. E64 E88"
"1402","LM0288","E57","E57aHOQ",16.69,17.29,96.5297860034702,0.66,6,"primary",103,87,95,89,1,"","mus x mus","PWD_BUSNA","SY",2996,46,"BUSNA","SY",6113,60,"2018-05-30",8,3,"1","2","EX",1132,"F","F1","1F","6.97",10.52,"P3",NA,"REZERVA","PWD","BUSNA","outbred hybrids",5.714285714,2,"E64","E88","E88","u.c.","E64:E88","u.c. E64 E88"
"1416","LM0288","E57","E57aBTX",17.14,17.29,99.1324465008676,0.95,7,"primary",12,18,13,17,1,"","mus x mus","PWD_BUSNA","SY",2996,46,"BUSNA","SY",6113,60,"2018-05-30",8,3,"1","2","EX",1132,"F","F1","1F","6.97",10.52,"P3",NA,"REZERVA","PWD","BUSNA","outbred hybrids",5.714285714,2,"E64","E88","E88","u.c.","E64:E88","u.c. E64 E88"
"1408","LM0288","E57","E57aCGK",16.9,17.29,97.7443609022556,0.77,8,"primary",3,3,0,3,1,"","mus x mus","PWD_BUSNA","SY",2996,46,"BUSNA","SY",6113,60,"2018-05-30",8,3,"1","2","EX",1132,"F","F1","1F","6.97",10.52,"P3",NA,"REZERVA","PWD","BUSNA","outbred hybrids",5.714285714,2,"E64","E88","E88","u.c.","E64:E88","u.c. E64 E88"
"1412","LM0288","E57","E57aIPX",NA,17.29,NA,0,9,"primary",NA,NA,NA,NA,1,"","mus x mus","PWD_BUSNA","SY",2996,46,"BUSNA","SY",6113,60,"2018-05-30",8,3,"1","2","EX",1132,"F","F1","1F","6.97",10.52,"P3",NA,"REZERVA","PWD","BUSNA","outbred hybrids",5.714285714,2,"E64","E88","E88","u.c.","E64:E88","u.c. E64 E88"
"1401","LM0288","E57","E57aEKX",NA,17.29,NA,0,10,"primary",NA,NA,NA,NA,1,"","mus x mus","PWD_BUSNA","SY",2996,46,"BUSNA","SY",6113,60,"2018-05-30",8,3,"1","2","EX",1132,"F","F1","1F","6.97",10.52,"P3",NA,"REZERVA","PWD","BUSNA","outbred hybrids",5.714285714,2,"E64","E88","E88","u.c.","E64:E88","u.c. E64 E88"
"1415","LM0288","E57","E57aDGI",NA,17.29,NA,0,11,"primary",NA,NA,NA,NA,1,"","mus x mus","PWD_BUSNA","SY",2996,46,"BUSNA","SY",6113,60,"2018-05-30",8,3,"1","2","EX",1132,"F","F1","1F","6.97",10.52,"P3",NA,"REZERVA","PWD","BUSNA","outbred hybrids",5.714285714,2,"E64","E88","E88","u.c.","E64:E88","u.c. E64 E88"
"1438","LM0289","E57","E57aFPX",19.44,19.44,100,1.69,0,"primary",0,0,0,0,1,"Schweben 2","dom","SCHUNT_SCHUNT","SY",7907,37,"SCHUNT","SY",7904,37,"2018-05-01",3,6,"5","1","EX",924,"M","38","1M","5.62",9.23,"P4",NA,"","SCHUNT","SCHUNT","parental strains",9.857142857,2,"E64","E88","E88",NA,"E64:E88","NA E64 E88"
"1425","LM0289","E57","E57aGKW",18.93,19.44,97.3765432098765,0,1,"primary",NA,NA,NA,NA,1,"Schweben 2","dom","SCHUNT_SCHUNT","SY",7907,37,"SCHUNT","SY",7904,37,"2018-05-01",3,6,"5","1","EX",924,"M","38","1M","5.62",9.23,"P4",NA,"","SCHUNT","SCHUNT","parental strains",9.857142857,2,"E64","E88","E88",NA,"E64:E88","NA E64 E88"
"1439","LM0289","E57","E57aJQX",19.13,19.44,98.4053497942387,0,2,"primary",NA,NA,NA,NA,1,"Schweben 2","dom","SCHUNT_SCHUNT","SY",7907,37,"SCHUNT","SY",7904,37,"2018-05-01",3,6,"5","1","EX",924,"M","38","1M","5.62",9.23,"P4",NA,"","SCHUNT","SCHUNT","parental strains",9.857142857,2,"E64","E88","E88",NA,"E64:E88","NA E64 E88"
"1437","LM0289","E57","E57aISV",18.34,19.44,94.3415637860082,1.52,3,"primary",0,0,0,0,1,"Schweben 2","dom","SCHUNT_SCHUNT","SY",7907,37,"SCHUNT","SY",7904,37,"2018-05-01",3,6,"5","1","EX",924,"M","38","1M","5.62",9.23,"P4",NA,"","SCHUNT","SCHUNT","parental strains",9.857142857,2,"E64","E88","E88",NA,"E64:E88","NA E64 E88"
"1420","LM0289","E57","E57aJTU",19.13,19.44,98.4053497942387,1.92,4,"primary",0,0,0,0,1,"Schweben 2","dom","SCHUNT_SCHUNT","SY",7907,37,"SCHUNT","SY",7904,37,"2018-05-01",3,6,"5","1","EX",924,"M","38","1M","5.62",9.23,"P4",NA,"","SCHUNT","SCHUNT","parental strains",9.857142857,2,"E64","E88","E88",NA,"E64:E88","NA E64 E88"
"1422","LM0289","E57","E57aCRX",18.67,19.44,96.0390946502058,1.32,5,"primary",0,0,0,0,1,"Schweben 2","dom","SCHUNT_SCHUNT","SY",7907,37,"SCHUNT","SY",7904,37,"2018-05-01",3,6,"5","1","EX",924,"M","38","1M","5.62",9.23,"P4",NA,"","SCHUNT","SCHUNT","parental strains",9.857142857,2,"E64","E88","E88",NA,"E64:E88","NA E64 E88"
"1434","LM0289","E57","E57aQUZ",17.89,19.44,92.0267489711934,1.32,6,"primary",41,54,43,44,1,"Schweben 2","dom","SCHUNT_SCHUNT","SY",7907,37,"SCHUNT","SY",7904,37,"2018-05-01",3,6,"5","1","EX",924,"M","38","1M","5.62",9.23,"P4",NA,"","SCHUNT","SCHUNT","parental strains",9.857142857,2,"E64","E88","E88",NA,"E64:E88","NA E64 E88"
"1430","LM0289","E57","E57aCDH",17.8,19.44,91.5637860082305,1.01,7,"primary",61,50,54,56,1,"Schweben 2","dom","SCHUNT_SCHUNT","SY",7907,37,"SCHUNT","SY",7904,37,"2018-05-01",3,6,"5","1","EX",924,"M","38","1M","5.62",9.23,"P4",NA,"","SCHUNT","SCHUNT","parental strains",9.857142857,2,"E64","E88","E88",NA,"E64:E88","NA E64 E88"
"1433","LM0289","E57","E57aJST",17.75,19.44,91.3065843621399,1.41,8,"primary",84,91,79,104,1,"Schweben 2","dom","SCHUNT_SCHUNT","SY",7907,37,"SCHUNT","SY",7904,37,"2018-05-01",3,6,"5","1","EX",924,"M","38","1M","5.62",9.23,"P4",NA,"","SCHUNT","SCHUNT","parental strains",9.857142857,2,"E64","E88","E88",NA,"E64:E88","NA E64 E88"
"1424","LM0289","E57","E57aMNX",NA,19.44,NA,0,9,"primary",NA,NA,NA,NA,1,"Schweben 2","dom","SCHUNT_SCHUNT","SY",7907,37,"SCHUNT","SY",7904,37,"2018-05-01",3,6,"5","1","EX",924,"M","38","1M","5.62",9.23,"P4",NA,"","SCHUNT","SCHUNT","parental strains",9.857142857,2,"E64","E88","E88",NA,"E64:E88","NA E64 E88"
"1419","LM0289","E57","E57aHST",NA,19.44,NA,0,10,"primary",NA,NA,NA,NA,1,"Schweben 2","dom","SCHUNT_SCHUNT","SY",7907,37,"SCHUNT","SY",7904,37,"2018-05-01",3,6,"5","1","EX",924,"M","38","1M","5.62",9.23,"P4",NA,"","SCHUNT","SCHUNT","parental strains",9.857142857,2,"E64","E88","E88",NA,"E64:E88","NA E64 E88"
"1421","LM0289","E57","E57aATV",NA,19.44,NA,0,11,"primary",NA,NA,NA,NA,1,"Schweben 2","dom","SCHUNT_SCHUNT","SY",7907,37,"SCHUNT","SY",7904,37,"2018-05-01",3,6,"5","1","EX",924,"M","38","1M","5.62",9.23,"P4",NA,"","SCHUNT","SCHUNT","parental strains",9.857142857,2,"E64","E88","E88",NA,"E64:E88","NA E64 E88"
"1460","LM0291","E57","E57aBGW",16.53,16.53,100,0.95,0,"primary",48,36,52,41,1,"PWD x BUSNA","mus x mus","PWD_BUSNA","SY",2996,46,"BUSNA","SY",6113,60,"2018-05-02",7,6,"5","?","EX",940,"M","F1","1M","5.21",8.67,"L3",NA,"","PWD","BUSNA","outbred hybrids",9.714285714,2,"E64","E64","E64","E64","E64:E64","E64 E64 E64"
"1447","LM0291","E57","E57aOUZ",16.39,16.53,99.1530550514217,0,1,"primary",NA,NA,NA,NA,1,"PWD x BUSNA","mus x mus","PWD_BUSNA","SY",2996,46,"BUSNA","SY",6113,60,"2018-05-02",7,6,"5","?","EX",940,"M","F1","1M","5.21",8.67,"L3",NA,"","PWD","BUSNA","outbred hybrids",9.714285714,2,"E64","E64","E64","E64","E64:E64","E64 E64 E64"
"1459","LM0291","E57","E57aCRT",16.96,16.53,102.601330913491,0,2,"primary",NA,NA,NA,NA,1,"PWD x BUSNA","mus x mus","PWD_BUSNA","SY",2996,46,"BUSNA","SY",6113,60,"2018-05-02",7,6,"5","?","EX",940,"M","F1","1M","5.21",8.67,"L3",NA,"","PWD","BUSNA","outbred hybrids",9.714285714,2,"E64","E64","E64","E64","E64:E64","E64 E64 E64"
"1448","LM0291","E57","E57aJSX",16.83,16.53,101.814882032668,1.03,3,"primary",0,0,0,0,1,"PWD x BUSNA","mus x mus","PWD_BUSNA","SY",2996,46,"BUSNA","SY",6113,60,"2018-05-02",7,6,"5","?","EX",940,"M","F1","1M","5.21",8.67,"L3",NA,"","PWD","BUSNA","outbred hybrids",9.714285714,2,"E64","E64","E64","E64","E64:E64","E64 E64 E64"
"1454","LM0291","E57","E57aJRY",15.75,16.53,95.2813067150635,0.67,4,"primary",0,0,1,0,1,"PWD x BUSNA","mus x mus","PWD_BUSNA","SY",2996,46,"BUSNA","SY",6113,60,"2018-05-02",7,6,"5","?","EX",940,"M","F1","1M","5.21",8.67,"L3",NA,"","PWD","BUSNA","outbred hybrids",9.714285714,2,"E64","E64","E64","E64","E64:E64","E64 E64 E64"
"1450","LM0291","E57","E57aAFL",15.88,16.53,96.0677555958863,0.3,5,"primary",7,11,7,11,1,"PWD x BUSNA","mus x mus","PWD_BUSNA","SY",2996,46,"BUSNA","SY",6113,60,"2018-05-02",7,6,"5","?","EX",940,"M","F1","1M","5.21",8.67,"L3",NA,"","PWD","BUSNA","outbred hybrids",9.714285714,2,"E64","E64","E64","E64","E64:E64","E64 E64 E64"
"1457","LM0291","E57","E57aKMT",16.39,16.53,99.1530550514217,0.46,6,"primary",47,57,68,62,1,"PWD x BUSNA","mus x mus","PWD_BUSNA","SY",2996,46,"BUSNA","SY",6113,60,"2018-05-02",7,6,"5","?","EX",940,"M","F1","1M","5.21",8.67,"L3",NA,"","PWD","BUSNA","outbred hybrids",9.714285714,2,"E64","E64","E64","E64","E64:E64","E64 E64 E64"
"1443","LM0291","E57","E57aCGM",16.67,16.53,100.846944948578,0.94,7,"primary",23,29,33,33,1,"PWD x BUSNA","mus x mus","PWD_BUSNA","SY",2996,46,"BUSNA","SY",6113,60,"2018-05-02",7,6,"5","?","EX",940,"M","F1","1M","5.21",8.67,"L3",NA,"","PWD","BUSNA","outbred hybrids",9.714285714,2,"E64","E64","E64","E64","E64:E64","E64 E64 E64"
"1446","LM0291","E57","E57aGLS",16.25,16.53,98.3061101028433,0.68,8,"primary",0,0,1,0,1,"PWD x BUSNA","mus x mus","PWD_BUSNA","SY",2996,46,"BUSNA","SY",6113,60,"2018-05-02",7,6,"5","?","EX",940,"M","F1","1M","5.21",8.67,"L3",NA,"","PWD","BUSNA","outbred hybrids",9.714285714,2,"E64","E64","E64","E64","E64:E64","E64 E64 E64"
"1442","LM0291","E57","E57aGTZ",NA,16.53,NA,0,9,"primary",NA,NA,NA,NA,1,"PWD x BUSNA","mus x mus","PWD_BUSNA","SY",2996,46,"BUSNA","SY",6113,60,"2018-05-02",7,6,"5","?","EX",940,"M","F1","1M","5.21",8.67,"L3",NA,"","PWD","BUSNA","outbred hybrids",9.714285714,2,"E64","E64","E64","E64","E64:E64","E64 E64 E64"
"1445","LM0291","E57","E57aJQU",NA,16.53,NA,0,10,"primary",NA,NA,NA,NA,1,"PWD x BUSNA","mus x mus","PWD_BUSNA","SY",2996,46,"BUSNA","SY",6113,60,"2018-05-02",7,6,"5","?","EX",940,"M","F1","1M","5.21",8.67,"L3",NA,"","PWD","BUSNA","outbred hybrids",9.714285714,2,"E64","E64","E64","E64","E64:E64","E64 E64 E64"
"1451","LM0291","E57","E57aJNT",NA,16.53,NA,0,11,"primary",NA,NA,NA,NA,1,"PWD x BUSNA","mus x mus","PWD_BUSNA","SY",2996,46,"BUSNA","SY",6113,60,"2018-05-02",7,6,"5","?","EX",940,"M","F1","1M","5.21",8.67,"L3",NA,"","PWD","BUSNA","outbred hybrids",9.714285714,2,"E64","E64","E64","E64","E64:E64","E64 E64 E64"
"1465","LM0292","E57","E57aFMN",20.56,20.56,100,1.69,0,"primary",0,0,0,0,1,"BUSNA x PWD","mus x mus","BUSNA_PWD","SY",6115,60,"PWD","SY",7040,43,"2018-04-28",4,4,"2+?","1+?","EX",914,"M","F1","1M","715",12,"P3",NA,"REZERVA","BUSNA","PWD","outbred hybrids",10.28571429,2,"E64","E88","E88",NA,"E64:E88","NA E64 E88"
"1464","LM0292","E57","E57aNTW",20.57,20.56,100.048638132296,0,1,"primary",NA,NA,NA,NA,1,"BUSNA x PWD","mus x mus","BUSNA_PWD","SY",6115,60,"PWD","SY",7040,43,"2018-04-28",4,4,"2+?","1+?","EX",914,"M","F1","1M","715",12,"P3",NA,"REZERVA","BUSNA","PWD","outbred hybrids",10.28571429,2,"E64","E88","E88",NA,"E64:E88","NA E64 E88"
"1463","LM0292","E57","E57aDJS",21.11,20.56,102.675097276265,0,2,"primary",NA,NA,NA,NA,1,"BUSNA x PWD","mus x mus","BUSNA_PWD","SY",6115,60,"PWD","SY",7040,43,"2018-04-28",4,4,"2+?","1+?","EX",914,"M","F1","1M","715",12,"P3",NA,"REZERVA","BUSNA","PWD","outbred hybrids",10.28571429,2,"E64","E88","E88",NA,"E64:E88","NA E64 E88"
"1475","LM0292","E57","E57aCLX",21.27,20.56,103.453307392996,1.53,3,"primary",0,0,0,0,1,"BUSNA x PWD","mus x mus","BUSNA_PWD","SY",6115,60,"PWD","SY",7040,43,"2018-04-28",4,4,"2+?","1+?","EX",914,"M","F1","1M","715",12,"P3",NA,"REZERVA","BUSNA","PWD","outbred hybrids",10.28571429,2,"E64","E88","E88",NA,"E64:E88","NA E64 E88"
"1481","LM0292","E57","E57aBJO",20.29,20.56,98.6867704280156,1.43,4,"primary",2,2,0,1,1,"BUSNA x PWD","mus x mus","BUSNA_PWD","SY",6115,60,"PWD","SY",7040,43,"2018-04-28",4,4,"2+?","1+?","EX",914,"M","F1","1M","715",12,"P3",NA,"REZERVA","BUSNA","PWD","outbred hybrids",10.28571429,2,"E64","E88","E88",NA,"E64:E88","NA E64 E88"
"1471","LM0292","E57","E57aQRZ",19.77,20.56,96.1575875486381,0.83,5,"primary",20,25,21,25,1,"BUSNA x PWD","mus x mus","BUSNA_PWD","SY",6115,60,"PWD","SY",7040,43,"2018-04-28",4,4,"2+?","1+?","EX",914,"M","F1","1M","715",12,"P3",NA,"REZERVA","BUSNA","PWD","outbred hybrids",10.28571429,2,"E64","E88","E88",NA,"E64:E88","NA E64 E88"
"1462","LM0292","E57","E57aAHK",21.2,20.56,103.112840466926,1.31,6,"primary",117,109,120,114,2,"BUSNA x PWD","mus x mus","BUSNA_PWD","SY",6115,60,"PWD","SY",7040,43,"2018-04-28",4,4,"2+?","1+?","EX",914,"M","F1","1M","715",12,"P3",NA,"REZERVA","BUSNA","PWD","outbred hybrids",10.28571429,2,"E64","E88","E88",NA,"E64:E88","NA E64 E88"
"1466","LM0292","E57","E57aAJP",21.88,20.56,106.420233463035,1.38,7,"primary",10,9,10,10,2,"BUSNA x PWD","mus x mus","BUSNA_PWD","SY",6115,60,"PWD","SY",7040,43,"2018-04-28",4,4,"2+?","1+?","EX",914,"M","F1","1M","715",12,"P3",NA,"REZERVA","BUSNA","PWD","outbred hybrids",10.28571429,2,"E64","E88","E88",NA,"E64:E88","NA E64 E88"
"1468","LM0292","E57","E57aJQV",21.77,20.56,105.885214007782,1.69,8,"primary",0,1,4,0,1,"BUSNA x PWD","mus x mus","BUSNA_PWD","SY",6115,60,"PWD","SY",7040,43,"2018-04-28",4,4,"2+?","1+?","EX",914,"M","F1","1M","715",12,"P3",NA,"REZERVA","BUSNA","PWD","outbred hybrids",10.28571429,2,"E64","E88","E88",NA,"E64:E88","NA E64 E88"
"1476","LM0292","E57","E57aEGK",NA,20.56,NA,0,9,"primary",NA,NA,NA,NA,1,"BUSNA x PWD","mus x mus","BUSNA_PWD","SY",6115,60,"PWD","SY",7040,43,"2018-04-28",4,4,"2+?","1+?","EX",914,"M","F1","1M","715",12,"P3",NA,"REZERVA","BUSNA","PWD","outbred hybrids",10.28571429,2,"E64","E88","E88",NA,"E64:E88","NA E64 E88"
