"Well","Well Position","Omit","Sample","Target","Task","Reporter","Quencher","Amp Status","Amp Score","Curve Quality","Result Quality Issues","Cq","Cq Confidence","Cq Mean","Cq SD","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End","Tm1","Tm2","Tm3","Tm4","plate"
"94","H10","FALSE","E57aNTC2","Eim","NTC","SYBR","None","Amp","1.4572844285114",NA,NA,"28.4172649287603","0.994658329254709","32.0984607101516","5.20599699979411","TRUE","0.0749682167284618","TRUE","3","24","74.8204727172852",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_25042022_b.eds"
"95","H11","FALSE","E57aNTC2","Eim","NTC","SYBR","None","Inconclusive","1.15602305625666",NA,NA,"35.7796564915428","0.954489343658975","32.0984607101516","5.20599699979411","TRUE","0.0749682167284618","TRUE","3","31","75.1230697631836","79.5107345581055",NA,NA,"qPCR_eimeria_lab_fecal_DB_25042022_b.eds"
"96","H12","FALSE","E57aNTC2","Eim","NTC","SYBR","None","No Amp","0",NA,NA,"Undetermined","0",NA,NA,"TRUE","0.0749682167284618","TRUE","3","39","88.4373550415039","80.4185256958008","76.787353515625","67.8607330322266","qPCR_eimeria_lab_fecal_DB_25042022_b.eds"
"1","A1","FALSE","E57aCHR","Eim","UNKNOWN","SYBR","None","Amp","1.44123034499114",NA,NA,"20.5787765443062","0.948691627593933","20.0639376614588","0.45552728798774","TRUE","0.175040326097791","TRUE","3","15","74.6510314941406",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_26042022_a.eds"
"2","A2","FALSE","E57aCHR","Eim","UNKNOWN","SYBR","None","Amp","1.45540118195168",NA,NA,"19.8998499061492","0.88628850882346","20.0639376614588","0.45552728798774","TRUE","0.175040326097791","TRUE","3","15","74.6510314941406",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_26042022_a.eds"
"3","A3","FALSE","E57aCHR","Eim","UNKNOWN","SYBR","None","Amp","1.44147380307405",NA,NA,"19.7131865339211","0.856332820635533","20.0639376614588","0.45552728798774","TRUE","0.175040326097791","TRUE","3","15","74.6510314941406",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_26042022_a.eds"
"4","A4","FALSE","E57aMOV","Eim","UNKNOWN","SYBR","None","Amp","1.44659090635143",NA,NA,"32.5720348857102","0.968079472140564","32.1926943787054","0.338537909396453","TRUE","0.175040326097791","TRUE","3","27","74.8021392822266",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_26042022_a.eds"
"5","A5","FALSE","E57aMOV","Eim","UNKNOWN","SYBR","None","Amp","1.44291400785835",NA,NA,"31.9212714438563","0.920990828238222","32.1926943787054","0.338537909396453","TRUE","0.175040326097791","TRUE","3","28","74.9599456787109",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_26042022_a.eds"
"6","A6","FALSE","E57aMOV","Eim","UNKNOWN","SYBR","None","Amp","1.4345140964728",NA,NA,"32.0847768065496","0.90475244557829","32.1926943787054","0.338537909396453","TRUE","0.175040326097791","TRUE","3","27","74.9599456787109",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_26042022_a.eds"
"7","A7","FALSE","E57aOPQ","Eim","UNKNOWN","SYBR","None","Amp","1.47100543174489",NA,NA,"22.0189634037463","0.961567886618682","21.6312576366089","0.953207181151719","TRUE","0.175040326097791","TRUE","3","17","74.9599456787109",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_26042022_a.eds"
"8","A8","FALSE","E57aOPQ","Eim","UNKNOWN","SYBR","None","Amp","1.47751754645399",NA,NA,"22.3295185959972","0.946950076280085","21.6312576366089","0.953207181151719","TRUE","0.175040326097791","TRUE","3","17","75.5646667480469",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_26042022_a.eds"
"9","A9","FALSE","E57aKNX","Eim","UNKNOWN","SYBR","None","No Amp","0",NA,NA,"Undetermined","0",NA,NA,"TRUE","0.175040326097791","TRUE","3","39","74.3663787841797","80.8719024658203","91.0084228515625","70.7353820800781","qPCR_eimeria_lab_fecal_DB_26042022_a.eds"
"10","A10","FALSE","E57aOPQ","Eim","UNKNOWN","SYBR","None","Amp","1.45017389806459",NA,NA,"20.5452909100833","0.912551497396794","21.6312576366089","0.953207181151719","TRUE","0.175040326097791","TRUE","3","15","75.1228332519531",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_26042022_a.eds"
"11","A11","FALSE","E57aKNX","Eim","UNKNOWN","SYBR","None","Amp","1.45990039604437",NA,NA,"28.8680476976235","0.943116764570529","28.7471874613386","0.17092218530543","TRUE","0.175040326097791","TRUE","3","23","75.4254150390625",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_26042022_a.eds"
"12","A12","FALSE","E57aKNX","Eim","UNKNOWN","SYBR","None","Amp","1.4426032941454",NA,NA,"28.6263272250537","0.949067995595208","28.7471874613386","0.17092218530543","TRUE","0.175040326097791","TRUE","3","24","75.1228332519531",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_26042022_a.eds"
"13","B1","FALSE","E57aCKR","Eim","UNKNOWN","SYBR","None","Amp","1.43026531164687",NA,NA,"28.1283301703581","0.985074147456667","27.0418216530176","0.954390813089832","TRUE","0.175040326097791","TRUE","3","23","74.6510314941406",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_26042022_a.eds"
"14","B2","FALSE","E57aCKR","Eim","UNKNOWN","SYBR","None","Amp","1.43976957545084",NA,NA,"26.6582115468237","0.949939184766584","27.0418216530176","0.954390813089832","TRUE","0.175040326097791","TRUE","3","22","74.6510314941406",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_26042022_a.eds"
"15","B3","FALSE","E57aCKR","Eim","UNKNOWN","SYBR","None","Amp","1.42936138567592",NA,NA,"26.3389232418708","0.908150722616725","27.0418216530176","0.954390813089832","TRUE","0.175040326097791","TRUE","3","22","74.8021392822266",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_26042022_a.eds"
"16","B4","FALSE","E57aBGM","Eim","UNKNOWN","SYBR","None","Amp","1.4611986794042",NA,NA,"21.7200606418165","0.961849631997545","20.6288330121946","0.957282796826896","TRUE","0.175040326097791","TRUE","3","16","74.6510314941406",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_26042022_a.eds"
"17","B5","FALSE","E57aBGM","Eim","UNKNOWN","SYBR","None","Amp","1.44191162170201",NA,NA,"20.2358856585435","0.907198815861912","20.6288330121946","0.957282796826896","TRUE","0.175040326097791","TRUE","3","15","74.8087615966797",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_26042022_a.eds"
"18","B6","FALSE","E57aBGM","Eim","UNKNOWN","SYBR","None","Amp","1.4386199891328",NA,NA,"19.9305527362237","0.885232500972032","20.6288330121946","0.957282796826896","TRUE","0.175040326097791","TRUE","3","15","74.6575775146484",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_26042022_a.eds"
"19","B7","FALSE","E57aRSW","Eim","UNKNOWN","SYBR","None","Amp","1.46303103953787",NA,NA,"31.7909786008471","0.903216568681081","31.667672836794","0.109274729431718","TRUE","0.175040326097791","TRUE","3","25","85.3915176391602","74.8087615966797","78.2859497070313",NA,"qPCR_eimeria_lab_fecal_DB_26042022_a.eds"
"20","B8","FALSE","E57aRSW","Eim","UNKNOWN","SYBR","None","Amp","1.46072294535039",NA,NA,"31.6292090234339","0.917677054997452","31.667672836794","0.109274729431718","TRUE","0.175040326097791","TRUE","3","26","75.5646667480469",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_26042022_a.eds"
"21","B9","FALSE","E57aLNU","Eim","UNKNOWN","SYBR","None","No Amp","0",NA,NA,"Undetermined","0",NA,NA,"TRUE","0.175040326097791","TRUE","3","39","74.3663787841797","62.4143600463867","78.1486587524414","90.2519683837891","qPCR_eimeria_lab_fecal_DB_26042022_a.eds"
"22","B10","FALSE","E57aRSW","Eim","UNKNOWN","SYBR","None","Amp","1.42716562971635",NA,NA,"31.5828308861009","0.827947685971599","31.667672836794","0.109274729431718","TRUE","0.175040326097791","TRUE","3","26","75.2741241455078",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_26042022_a.eds"
"23","B11","FALSE","E57aLNU","Eim","UNKNOWN","SYBR","None","Amp","1.41117676642261",NA,NA,"32.9561609057974","0.97624269161547","32.699553830169","0.362897206555022","TRUE","0.175040326097791","TRUE","3","28","75.5767059326172","82.9899826049805",NA,NA,"qPCR_eimeria_lab_fecal_DB_26042022_a.eds"
"24","B12","FALSE","E57aLNU","Eim","UNKNOWN","SYBR","None","Amp","1.4288856015031",NA,NA,"32.4429467545406","0.976538520140044","32.699553830169","0.362897206555022","TRUE","0.175040326097791","TRUE","3","26","75.5767059326172",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_26042022_a.eds"
"25","C1","FALSE","E57aCKW","Eim","UNKNOWN","SYBR","None","Amp","1.43301936794073",NA,NA,"24.2519241731962","0.936307315236898","23.9342376430481","0.400803905010247","TRUE","0.175040326097791","TRUE","3","20","74.6510314941406",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_26042022_a.eds"
"26","C2","FALSE","E57aCKW","Eim","UNKNOWN","SYBR","None","Amp","1.44859966583085",NA,NA,"24.0668565911225","0.922113988401548","23.9342376430481","0.400803905010247","TRUE","0.175040326097791","TRUE","3","20","74.6510314941406",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_26042022_a.eds"
"27","C3","FALSE","E57aCKW","Eim","UNKNOWN","SYBR","None","Amp","1.43609019438358",NA,NA,"23.4839321648255","0.878423620184474","23.9342376430481","0.400803905010247","TRUE","0.175040326097791","TRUE","3","19","74.6510314941406",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_26042022_a.eds"
"28","C4","FALSE","E57aEHS","Eim","UNKNOWN","SYBR","None","Amp","1.45654520614297",NA,NA,"29.7808500488366","0.974723524452471","28.6356836762827","1.05476106179064","TRUE","0.175040326097791","TRUE","3","25","74.6510314941406",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_26042022_a.eds"
"29","C5","FALSE","E57aEHS","Eim","UNKNOWN","SYBR","None","Amp","1.45579654163225",NA,NA,"28.4222193865406","0.953923572222971","28.6356836762827","1.05476106179064","TRUE","0.175040326097791","TRUE","3","24","74.6575775146484",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_26042022_a.eds"
"30","C6","FALSE","E57aEHS","Eim","UNKNOWN","SYBR","None","Amp","1.44812574799952",NA,NA,"27.703981593471","0.92131275047134","28.6356836762827","1.05476106179064","TRUE","0.175040326097791","TRUE","3","22","74.8087615966797",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_26042022_a.eds"
"31","C7","FALSE","E57aSYZ","Eim","UNKNOWN","SYBR","None","Amp","1.46454742325087",NA,NA,"18.9277457312015","0.930984909017442","18.3402018869755","0.644077184159717","TRUE","0.175040326097791","TRUE","3","13","74.9599456787109",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_26042022_a.eds"
"32","C8","FALSE","E57aSYZ","Eim","UNKNOWN","SYBR","None","Amp","1.50533245352208",NA,NA,"18.4413091773938","0.93503303127953","18.3402018869755","0.644077184159717","TRUE","0.175040326097791","TRUE","3","14","75.2623062133789",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_26042022_a.eds"
"33","C9","FALSE","E57aLUW","Eim","UNKNOWN","SYBR","None","No Amp","0",NA,NA,"Undetermined","0",NA,NA,"TRUE","0.175040326097791","TRUE","3","39","86.1670989990234","65.5914764404297","76.4844512939453","80.8719024658203","qPCR_eimeria_lab_fecal_DB_26042022_a.eds"
"34","C10","FALSE","E57aSYZ","Eim","UNKNOWN","SYBR","None","Amp","1.4537225067681",NA,NA,"17.6515507523313","0.860389356551293","18.3402018869755","0.644077184159717","TRUE","0.175040326097791","TRUE","3","13","74.9715423583984",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_26042022_a.eds"
"35","C11","FALSE","E57aLUW","Eim","UNKNOWN","SYBR","None","Amp","1.46228608911194",NA,NA,"17.7259313943717","0.941207393544091","17.2815356078929","0.628470548299628","TRUE","0.175040326097791","TRUE","3","12","74.9715423583984",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_26042022_a.eds"
"36","C12","FALSE","E57aLUW","Eim","UNKNOWN","SYBR","None","Amp","1.45112921002629",NA,NA,"16.8371398214142","0.893259376764298","17.2815356078929","0.628470548299628","TRUE","0.175040326097791","TRUE","3","11","74.9715423583984",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_26042022_a.eds"
"37","D1","FALSE","E57aCUX","Eim","UNKNOWN","SYBR","None","Amp","1.3489073657554",NA,NA,"35.4569275180617","0.961501395932043","34.8693253218872","0.659458359760249","TRUE","0.175040326097791","TRUE","3","30","80.0911560058594","84.3223724365234",NA,NA,"qPCR_eimeria_lab_fecal_DB_26042022_a.eds"
"38","D2","FALSE","E57aCUX","Eim","UNKNOWN","SYBR","None","Amp","1.43253578895137",NA,NA,"34.1560864184631","0.942198145317089","34.8693253218872","0.659458359760249","TRUE","0.175040326097791","TRUE","3","29","84.3223724365234","80.3933868408203","77.37109375",NA,"qPCR_eimeria_lab_fecal_DB_26042022_a.eds"
"39","D3","FALSE","E57aCUX","Eim","UNKNOWN","SYBR","None","Amp","1.37934732460296",NA,NA,"34.9949620291369","0.911344870906811","34.8693253218872","0.659458359760249","TRUE","0.175040326097791","TRUE","3","30","83.2645645141602","74.3488006591797",NA,NA,"qPCR_eimeria_lab_fecal_DB_26042022_a.eds"
"40","D4","FALSE","E57aEKO","Eim","UNKNOWN","SYBR","None","Amp","1.37568258030502",NA,NA,"35.428541703157","0.979178465639969","35.0673836315488","0.348353997049454","TRUE","0.175040326097791","TRUE","3","29","79.3355865478516","84.171257019043","74.0465698242188",NA,"qPCR_eimeria_lab_fecal_DB_26042022_a.eds"
"41","D5","FALSE","E57aEKO","Eim","UNKNOWN","SYBR","None","Amp","1.41584486491513",NA,NA,"35.0401804176483","0.889251648938852","35.0673836315488","0.348353997049454","TRUE","0.175040326097791","TRUE","3","30","79.4954071044922","84.9379730224609",NA,NA,"qPCR_eimeria_lab_fecal_DB_26042022_a.eds"
"42","D6","FALSE","E57aEKO","Eim","UNKNOWN","SYBR","None","Amp","1.45743930112802",NA,NA,"34.7334287738412","0.833166710369495","35.0673836315488","0.348353997049454","TRUE","0.175040326097791","TRUE","3","30","79.4954071044922","84.7867889404297",NA,NA,"qPCR_eimeria_lab_fecal_DB_26042022_a.eds"
"43","D7","FALSE","E57aCEP","Eim","UNKNOWN","SYBR","None","Amp","1.4591407189282",NA,NA,"30.8640982470599","0.971247728587133","29.9419575098251","0.856045168489554","TRUE","0.175040326097791","TRUE","3","26","75.1111221313477",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_26042022_a.eds"
"44","D8","FALSE","E57aCEP","Eim","UNKNOWN","SYBR","None","Amp","1.47156502672683",NA,NA,"29.1725761358193","0.949046541135395","29.9419575098251","0.856045168489554","TRUE","0.175040326097791","TRUE","3","24","75.4134902954102",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_26042022_a.eds"
"45","D9","FALSE","E57aNWZ","Eim","UNKNOWN","SYBR","None","No Amp","0",NA,NA,"Undetermined","0",NA,NA,"TRUE","0.175040326097791","TRUE","3","39","81.9309387207031","74.6689605712891","64.9863128662109","89.798095703125","qPCR_eimeria_lab_fecal_DB_26042022_a.eds"
"46","D10","FALSE","E57aCEP","Eim","UNKNOWN","SYBR","None","Amp","1.45080847432984",NA,NA,"29.7891981465963","0.903010181732357","29.9419575098251","0.856045168489554","TRUE","0.175040326097791","TRUE","3","25","75.2741241455078",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_26042022_a.eds"
"47","D11","FALSE","E57aNWZ","Eim","UNKNOWN","SYBR","None","Amp","1.44957679491056",NA,NA,"27.4382749338306","0.926708501869632","27.076530471927","0.511583924137391","TRUE","0.175040326097791","TRUE","3","22","75.1228332519531",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_26042022_a.eds"
"48","D12","FALSE","E57aNWZ","Eim","UNKNOWN","SYBR","None","Amp","1.42498403260064",NA,NA,"26.7147860100234","0.868311480278838","27.076530471927","0.511583924137391","TRUE","0.175040326097791","TRUE","3","22","75.1228332519531",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_26042022_a.eds"
"49","E1","FALSE","E57aDMV","Eim","UNKNOWN","SYBR","None","Amp","1.44311000201079",NA,NA,"31.891904934882","0.98121337668571","31.5126675858276","0.85109306704776","TRUE","0.175040326097791","TRUE","3","27","74.6510314941406",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_26042022_a.eds"
"50","E2","FALSE","E57aDMV","Eim","UNKNOWN","SYBR","None","Amp","1.408487634336",NA,NA,"32.1082200286937","0.935494468033547","31.5126675858276","0.85109306704776","TRUE","0.175040326097791","TRUE","3","27","74.4999160766602",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_26042022_a.eds"
"51","E3","FALSE","E57aDMV","Eim","UNKNOWN","SYBR","None","Amp","1.4126253325403",NA,NA,"30.5378777939072","0.853663611671541","31.5126675858276","0.85109306704776","TRUE","0.175040326097791","TRUE","3","26","74.6510314941406",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_26042022_a.eds"
"52","E4","FALSE","E57aETU","Eim","UNKNOWN","SYBR","None","Amp","1.43071727872508",NA,NA,"34.6951633944681","0.979831242151162","34.0567075089244","0.785204279851193","TRUE","0.175040326097791","TRUE","3","29","79.4866943359375","84.6246032714844",NA,NA,"qPCR_eimeria_lab_fecal_DB_26042022_a.eds"
"53","E5","FALSE","E57aETU","Eim","UNKNOWN","SYBR","None","Amp","1.46591246227202",NA,NA,"34.2949975683351","0.939826387464741","34.0567075089244","0.785204279851193","TRUE","0.175040326097791","TRUE","3","29","84.9379730224609","79.4954071044922",NA,NA,"qPCR_eimeria_lab_fecal_DB_26042022_a.eds"
"54","E6","FALSE","E57aETU","Eim","UNKNOWN","SYBR","None","Amp","1.43333607796839",NA,NA,"33.1799615639701","0.924407881224205","34.0567075089244","0.785204279851193","TRUE","0.175040326097791","TRUE","3","28","74.6575775146484",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_26042022_a.eds"
"55","E7","FALSE","E57aCTZ","Eim","UNKNOWN","SYBR","None","Amp","1.4801308386139",NA,NA,"25.5825744591668","0.975837678628627","21.9059111145711","4.74043799434762","TRUE","0.175040326097791","TRUE","3","20","74.9599456787109",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_26042022_a.eds"
"56","E8","FALSE","E57aCTZ","Eim","UNKNOWN","SYBR","None","Amp","1.48300155367396",NA,NA,"16.5556907244842","0.963717840741415","21.9059111145711","4.74043799434762","TRUE","0.175040326097791","TRUE","3","12","75.1111221313477",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_26042022_a.eds"
"57","E9","FALSE","E57aRUV","Eim","UNKNOWN","SYBR","None","No Amp","0",NA,NA,"Undetermined","0",NA,NA,"TRUE","0.175040326097791","TRUE","3","39","76.1818695068359","81.1744842529297","66.3479309082031","84.9567718505859","qPCR_eimeria_lab_fecal_DB_26042022_a.eds"
"58","E10","FALSE","E57aCTZ","Eim","UNKNOWN","SYBR","None","Amp","1.46860731285896",NA,NA,"23.5794681600622","0.932291804616677","21.9059111145711","4.74043799434762","TRUE","0.175040326097791","TRUE","3","19","75.1228332519531",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_26042022_a.eds"
"59","E11","FALSE","E57aRUV","Eim","UNKNOWN","SYBR","None","Amp","1.47685659787086",NA,NA,"15.4752654281392","0.970322776333599","15.1913837971812","0.401469252609467","TRUE","0.175040326097791","TRUE","3","11","74.9715423583984",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_26042022_a.eds"
"60","E12","FALSE","E57aRUV","Eim","UNKNOWN","SYBR","None","Amp","1.45343671424187",NA,NA,"14.9075021662231","0.972111377886921","15.1913837971812","0.401469252609467","TRUE","0.175040326097791","TRUE","3","10","74.9715423583984",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_26042022_a.eds"
"61","F1","FALSE","E57EFU","Eim","UNKNOWN","SYBR","None","Amp","1.44401626311639",NA,NA,"19.1835847172969","0.975111084507234","18.6908699365185","0.638606543660337","TRUE","0.175040326097791","TRUE","3","13","74.4999160766602",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_26042022_a.eds"
"62","F2","FALSE","E57EFU","Eim","UNKNOWN","SYBR","None","Amp","1.45150639085043",NA,NA,"18.919636136585","0.939821951239368","18.6908699365185","0.638606543660337","TRUE","0.175040326097791","TRUE","3","13","74.4999160766602",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_26042022_a.eds"
"63","F3","FALSE","E57EFU","Eim","UNKNOWN","SYBR","None","Amp","1.45134150241854",NA,NA,"17.9693889556735","0.909968564769353","18.6908699365185","0.638606543660337","TRUE","0.175040326097791","TRUE","3","14","74.4999160766602",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_26042022_a.eds"
"64","F4","FALSE","E57aJNS","Eim","UNKNOWN","SYBR","None","Amp","1.46387837995441",NA,NA,"16.5751151259042","0.975664754751611","15.6372230474334","0.840344092222999","TRUE","0.175040326097791","TRUE","3","11","74.3488006591797",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_26042022_a.eds"
"65","F5","FALSE","E57aJNS","Eim","UNKNOWN","SYBR","None","Amp","1.45964118939964",NA,NA,"15.3837927389241","0.937903688254783","15.6372230474334","0.840344092222999","TRUE","0.175040326097791","TRUE","3","11","74.3552093505859",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_26042022_a.eds"
"66","F6","FALSE","E57aJNS","Eim","UNKNOWN","SYBR","None","Amp","1.44488502802147",NA,NA,"14.952761277472","0.922034905087414","15.6372230474334","0.840344092222999","TRUE","0.175040326097791","TRUE","3","9","74.5063934326172",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_26042022_a.eds"
"67","F7","FALSE","E57aEIP","Eim","UNKNOWN","SYBR","None","Amp","1.43505310490358",NA,NA,"31.7976577678868","0.887383195295136","29.1551832235067","5.29967681589902","TRUE","0.175040326097791","TRUE","3","28","82.6702346801758","77.6812210083008","74.8087615966797","62.4118156433105","qPCR_eimeria_lab_fecal_DB_26042022_a.eds"
"68","F8","FALSE","E57aEIP","Eim","UNKNOWN","SYBR","None","Amp","1.45560391008456",NA,NA,"23.0538235088781","0.914291642833316","29.1551832235067","5.29967681589902","TRUE","0.175040326097791","TRUE","3","18","75.1111221313477",NA,NA,NA,"qPCR_eimeria_lab_fecal_DB_26042022_a.eds"
"69","F9","FALSE","E57aACJ","Eim","UNKNOWN","SYBR","None","No Amp","0.541730102547559",NA,NA,"Undetermined","0",NA,NA,"TRUE","0.175040326097791","TRUE","3","39","63.1708145141602","84.5028991699219","90.1006774902344","67.7095565795898","qPCR_eimeria_lab_fecal_DB_26042022_a.eds"
"70","F10","FALSE","E57aEIP","Eim","UNKNOWN","SYBR","None","Amp","1.40065640201607",NA,NA,"32.6140683937553","0.792345250930481","29.1551832235067","5.29967681589902","TRUE","0.175040326097791","TRUE","3","28","84.5028991699219","78.6025314331055","62.5656509399414",NA,"qPCR_eimeria_lab_fecal_DB_26042022_a.eds"
